General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"While we may pursue a business combination target in any business or industry, we intend to search globally for companies in the energy efficiency, clean technology and sustainability sectors, with a focus on companies that we believe can be positioned for success in China, as well as other markets in Asia and beyond.",BLANK CHECKS,0,2019,Contact Information,"9/F, East Tower, Genesis Beijing, No. 8 Xinyuan South Road, Chaoyang District, Beijing 100027, People’s Republic of China",+86 10 5802 3889,,CITIC Capital Acquisition,Financial Information,$300.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CCAC.U,NYSE,24.0,$10.00 - $10.00,$240.0 mil,Credit Suisse,-,2/11/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"James McCann, the chairman of 1-800-Flowers.com (NASDAQ: FLWS), is our chairman and CEO. We intend to focus our search primarily within the consumer-facing e-commerce sector. We will seek to acquire companies with a predictable and stable business with an enterprise value above $750 million. We believe COVID-19 has proven to be a catalyst for growth in our potential target universe, pulling forward digital consumer trends and adoption across several consumer categories. (We are a new blank-check company incorporated in Delaware.) Mr. McCann founded 1-800-Flowers.com in 1976. He served as the company’s CEO until 2016. As the founder, CEO and chairman of 1-800-Flowers.com, Mr. McCann built a family business into a leading e-commerce business with approximately $1.5 billion in annual sales (for fiscal year ended June 28, 2020). Russell Glass, our vice chairman, is the founder of RDG Capital and affiliates (2005 – present) with experience in investment banking, private equity and public securities investment. He previously was the president of Icahn Associates Corp. (1998 – 2002), a multibillion-dollar investment holding company. (Note: Clarim Acquisition Corp. priced its IPO on Jan. 28, 2021, according to its prospectus terms: 25 million units at $10 each.)",BLANK CHECKS,0,2020,Contact Information,"245 Fifth Avenue, Suite 1500 New York, NY 10016",(917) 636-7925,,Clarim Acquisition Corp.,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLRMU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Jefferies/ BTIG,-,1/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Clarios is one of the world’s largest suppliers of energy storage solutions – also known as batteries. We design and manufacture advanced low-voltage battery technologies for global mobility and industrial applications, offering reliability, safety and comfort to everyday lives. Our batteries are used in traditional cars (with gasoline-powered engines, also known as internal combustion engines or ICEs) as well as in hybrid and electric vehicles (EVs). Our batteries are also used in commercial vehicles, motorcycles, marine vehicles, powersports vehicles and industrial products. In our core low-voltage mobility battery markets, we are the only global manufacturer and are significantly larger than our nearest competitor by revenue. We believe we are unique in terms of our global capabilities, with the No. 1 market position in both the Americas and Europe, Middle East and Africa (“EMEA”), and the No. 3 market position in Asia. The majority of demand for our products comes from the aftermarket channel (“aftermarket”), driven by consumer replacements. We sell more than 140 million batteries annually that are distributed to original equipment manufacturer (“OEM”) and aftermarket customers in over 140 countries. We have established one of the world’s most successful examples of a circular economy. We design, manufacture, transport, recycle and recover the materials in vehicle batteries using a closed-loop system. Our batteries are designed so that up to 99% of the materials can be responsibly recovered, recycled and repurposed directly into new batteries. (Note: This IPO was postponed; it was initially scheduled to price on July 29, 2021.)",Motor Vehicle Parts & Accessories,16897,1885,Contact Information,"5757 N Green Bay Avenue Florist Tower Milwaukee, Wisconsin, 53209",(414) 214-6500,http://www.clarios.com/,Clarios International Inc.,Financial Information,$9672.71mil,$8186.0 mil (last 12 months),$-564.0 mil (last 12 months),IPO Profile,BTRY,NYSE,88.1,$17.00 - $21.00,$1673.9 mil,BofA Securities/ J.P. Morgan/ Barclays/ BMO Capital Markets/ Credit Suisse/ Deutsche Bank Securities/ Goldman Sachs/ Citigroup/ HSBC/ RBC Capital Markets,Scotiabank/ TD Securities/ CIBC Capital Markets/ Guggenheim SEcurities/ Credit Agricole CIB/ ING/ National Bank of Canada Financial/ Natixis/ Santander/ Siebert Williams Shank,,Postponed,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is a REIT (real estate investment trust) IPO.) Claros Mortgage Trust, Inc., a Maryland corporation, is a CRE (commercial real estate) finance company focused primarily on originating senior and subordinate loans ranging from $50 million to $300 million on transitional commercial real estate assets in major U.S. markets. We are externally managed and advised by Claros REIT Management LP (our manager) under the terms of a management agreement. Our sponsor is Mack Real Estate Group (MREG). We do not have employees. Our sponsor, MREG, has a development subsidiary with about 11 employees in Los Angeles, Seattle and Phoenix, and a property management subsidiary with about 130 employees. Transitional CRE assets are properties that require repositioning, renovation, rehabilitation, leasing, development or redevelopment or other value-added elements in order to maximize value. We believe our sponsor’s real estate development, ownership and operations experience and infrastructure differentiates us in lending on these transitional CRE assets. Our objective is to be a premier provider of debt capital for transitional CRE assets and, in doing so, to generate attractive risk-adjusted returns for our stockholders over time, primarily through dividends. We strive to create a diversified investment portfolio of CRE loans that we generally intend to hold to maturity. Upon completion of this offering, we expect to be one of the largest public commercial mortgage real estate investment trusts in the U.S., based on total stockholders’ equity. From our inception in August 2015 through June 30, 2021, we raised about $2.6 billion of equity capital and originated, co-originated or acquired 86 investments consisting of 131 loans on transitional CRE assets with aggregate loan commitments of approximately $11.5 billion. We have raised and invested significant institutional capital from major state and corporate pension funds, global insurance companies and leading investment managers, among others. From our inception through June 30, 2021, 29 of the investments that we originated, representing aggregate loan commitments of $3.1 billion, have been repaid in full or sold, with no credit losses incurred and a realized gross internal rate of return of 13.2%. (Note: Claros Mortgage Trust downsized its IPO at pricing on Nov. 2, 2021, by pricing the stock at $18.65 – the low end of its $18.65-to-$19.65 range – and cutting the number of shares to 5.52 million, down from 7.0 million, to raise $103.02 million.)",Real estate lending,0,2015,Contact Information,"c/o Mack Real Estate Credit Strategies, L.P. 60 Columbus Circle, 20th Floor New York, NY 10023",(212) 484-0050,http://www.clarosmortgage.com/,"Claros Mortgage Trust, Inc.",Financial Information,,$242.65 mil (last 12 months),$194.37 mil (last 12 months),IPO Profile,CMTG,NYSE,5.5,$18.65 - $18.65,$103.0 mil,"Morgan Stanley/J.P. Morgan/Goldman Sachs/Deutsche Bank Securities/UBS Investment Bank/Wells Fargo Securities/ JMP Securities/ Keefe, Bruyette & Woods",-,11/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to initially focus our search on identifying a prospective target business in education technology. Led by Michael Moe, our Chief Executive Officer, our management team’s shared vision is owning and building a market-dominant and agile education technology business. Private technology companies are changing the world at an unprecedented pace by establishing new markets, creating new experiences and disrupting legacy industries. This is happening at an accelerated pace in the digital learning industry, driven by the knowledge economy and most recently by COVID-19. We will seek to acquire a digital learning leader that benefits from the dual tailwinds of the knowledge economy and the Internet.",BLANK CHECKS,0,2020,Contact Information,"2925 Woodside Road Woodside, CA 94062, US",(650) 235-4777,,Class Acceleration,Financial Information,$281.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLAS.U,NYSE,22.5,$10.00 - $10.00,$225.0 mil,Oppenheimer & Co.,-,1/15/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to initially focus our search on businesses that participate in the global energy transition ecosystem and are facilitating the ways that energy is produced, stored, transmitted, distributed and consumed, all while reducing or mitigating greenhouse gas emissions. We will focus on companies that serve key and evolving segments in the clean energy ecosystem, including those involved in carbon, hydrogen, sustainable agriculture, and renewable energy, which are becoming increasingly intertwined. Additional areas of focus will include, but not be limited to, energy storage, distributed energy, zero-emission transportation, carbon utilization, low or carbon-free industrial applications and sustainable manufacturing. (Note: Clean Earth Acquisitions Corp. priced its SPAC IPO on Feb. 23, 2022, in line with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"12600 Hill Country Blvd, Building R, Suite 275 Bee Cave, Texas 78738",(800) 508-1531,,Clean Earth Acquisitions Corp.,Financial Information,$274.66mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLINU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Citigroup,JonesTrading,2/24/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We will seek to identify, through the experience and expertise of our management team and board of directors, a business that aims to contribute towards the mission of shifting the world away from carbon dependency and facilitating a greener future. We plan to target our search for businesses – for either an acquisition or a business combination – in these sectors: power, transportation, buildings and building construction, and industry. Mr. Eli Spiro, a former Goldman Sachs investment banker, is our CEO and a member of our board of directors. He has over 23 years of capital markets experience. Mr. Spiro is currently the chief executive officer of Axxcess Capital Partners, a boutique investment banking firm he co-founded in 2010. At Axxcess, Mr. Spiro has closed over $1.5 billion of transactions since inception. He was involved in a number of transactions in the clean energy space, including his role as President of Axxcess Energy Group, investing in a business applying proprietary technology to reduce energy expenses. Mr. Spiro was also involved in the development of an organic, hydroponic greenhouse business producing leafy greens. He worked with clients on several multi-stage waste-to-energy projects that focus on transforming waste to energy to end products and services, as well as carbon credit mitigation and monetization. Mr. Jon Najarian is the chairman of our board. He is the co-founder of Market Rebellion and a paid contributor to CNBC. He previously co-founded TradeMonster, a securities and futures brokerage as well as education and subscription businesses. He went on to sell the brokerage portion of TradeMonster to E*TRADE Financial Corp. (NASDAQ: ETFC). Before TradeMonster, Mr. Najarian owned Mercury Trading, a market-making firm at the Chicago Board Options Exchange (CBOE), which he eventually sold to Citadel, one of the world’s largest hedge funds. He began his financial career on the CBOE floor. After college, he was a linebacker for the Chicago Bears. (Note: CleanTech Acquisition priced its SPAC IPO in line with its recently downsized terms: 15 million units at $10 each to raise $150 million. The Cleantech SPAC’s IPO was cut to 15 million units from its initial size of 25 million units in an S-1/A filing dated June 24, 2021.)",BLANK CHECKS,0,2020,Contact Information,"207 West 25th Street, 9th Floor New York, NY 10001",(212) 494-9005,,cleantech Acquisition Corp.,Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLAQU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Chardan,-,7/15/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We launched CLEAR in 2010 to create a frictionless travel experience while enhancing homeland security. Following 9/11, there was a dire need for safer and easier experiences in the aviation industry. Biometrics helped solve this requirement. CLEAR’s secure identity platform uses biometrics (e.g., eyes, face and fingerprints) to automate the identity verification process through CLEAR lanes in airports. The U.S. Department of Homeland Security certified our information security program at a FISMA High Rating (the highest designation, according to the Federal Information Security Modernization Act). During the early months of the pandemic in 2020, we developed our Health Pass product. Health Pass offers validation of COVID-19 test results and digitization of vaccination status.  As of May 31, 2021, our expansive network of partners included 38 airports (up from 33 in 2019 and 24 in 2017) along with 26 sports and entertainment partners, and 67 Health Pass-enabled partners and events covering 110 unique locations, as well as a growing number of offices, restaurants, theatres, casinos and theme parks. Note: Revenue and net loss figures are for the year ended Dec. 31, 2020. (Note: Clear Secure priced its IPO on June 29, 2021, at $31 – above its $27-to-$30 price range – on 13.2 million shares, the number of shares in the prospectus, to raise $409.2 million.)",SERVICES - PREPACKAGED SOFTWARE,1646,2010,Contact Information,"65 East 55th Street, 17th Floor New York, New York 10022",(646) 723-1404,http://www.clearme.com/,"Clear Secure, Inc.",Financial Information,$4126.8mil,$230.8 mil (last 12 months),$-9.3 mil (last 12 months),IPO Profile,YOU,NYSE,13.2,$31.00 - $31.00,$409.2 mil,Goldman Sachs/ J.P. Morgan/ Allen & Co./ Wells Fargo Securities/,LionTree/ Stifel/ Telsey Advisory Group/ Centerview Partners/ Loop Capital Markets/ Roberts & Ryan,6/30/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Clearwater brings transparency to the opaque world of investment accounting and analytics with what we believe is the industry’s most trusted and innovative single instance, multi-tenant technology platform. Our cloud-native software allows clients to radically simplify their investment accounting operations, enabling them to focus on higher-value business functions such as asset allocation strategy and investment selection. Our platform provides comprehensive accounting, data and advanced analytics as well as highly configurable reporting for global investment assets daily or on demand, instead of weekly or monthly. We give our clients confidence that they are making the most informed decisions about investment performance, regulatory compliance and risk. We provide investment accounting and reporting, performance measurement, compliance monitoring and risk analytics solutions for asset managers, insurance companies and large corporations. Every day, Clearwater’s powerful platform aggregates and normalizes data on over $5.6 trillion of global invested assets for over 1,000 clients. We bring modern software to an industry that has long been dominated by difficult-to-use, high cost legacy technologies and processes, which often lack data integrity and traceability, and often require significant manual intervention. The strength of our platform is demonstrated by our approximately 80% win rate for new clients over the prior four years in deals that reached the proposal stage. Our principal equity owners are Welsh Carson, Warburg Pincus, Permira and their respective affiliates and permitted transferees. (Note: Clearwater Analytics priced its IPO on Sept. 23, 2021, at $18 – $2 above the top of its $14-to-$16 price range – and priced 30 million shares, the same of shares in the prospectus, to raise $540 million. Under the IPO’s terms, the estimated proceeds were $450 million if the deal had been priced at the $15 mid-point.)",SERVICES - PREPACKAGED SOFTWARE,1259,2004,Contact Information,"777 W. Main Street Suite 900 Boise, ID 83702",(208) 918-2400,https://clearwater-analytics.com,"Clearwater Analytics Holdings, Inc.",Financial Information,$2609.8mil,$226.0 mil (last 12 months),$-27.0 mil (last 12 months),IPO Profile,CWAN,NYSE,30.0,$18.00 - $18.00,$540.0 mil,Goldman Sachs/ J.P. Morgan/ Morgan Stanley/ Credit Suisse/ RBC Capital Markets/ Wells Fargo Securities/ Oppenheimer & Co./ Piper Sandler/ William Blair,BNP Paribas/ D.A. Davidson/ AmeriVet Securities/ Loop Capital Markets/ Penserra Securities/ R. Seelaus/ /Siebert Williams Shank,9/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"This new blank check company intends to invest in clean energy businesses. Mary Powell, the retired CEO of Green Mountain Power, will be the chairperson of our board. David Crane, the former CEO of NRG Energy, is our CEO. PIMCO is a co-sponsor of the company. From the prospectus: “Climate change is the foundational issue confronting society in the 21st century. In response, society is shifting towards a dramatically more decarbonized and progressively efficient energy ecosystem. “Carbon avoidance and removal businesses are making carbon neutrality a reality, and the Company looks forward to playing a pivotal role in scaling these opportunities for environmental and economic impact.”",Blank Checks,0,2020,Contact Information,"300 Carnegie Center, Suite 150 Princeton, NJ 08540",(212) 847-0360,,Climate Change Crisis Real Impact I Acquisition Corp.,Financial Information,,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLII.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Citigroup/ BofA Securities/ Barclays,Academy Securities/ Drexel Hamilton/ R. Seelaus/ Roberts and Ryan/ Siebert Williams Shank,9/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Decarbonizing the atmosphere is the moral imperative of our time and, if the worst consequences of global warming are to be averted, the private sector must step up and play a pivotal role. Carbon avoidance and removal businesses are making carbon neutrality a reality, and the company looks forward to playing a pivotal role in scaling these opportunities for environmental and economic impact. (Note: Climate Real Impact Solutions II Acquisition Corp. priced its IPO on Jan. 26, 2021, according to its prospectus terms: 21 million units at $10 each to raise $210 million.)",BLANK CHECKS,0,2020,Contact Information,"300 Carnegie Center, Suite 150 Princeton, NJ 08540",(212) 847-0360,,Climate Real Impact Solutions II Acquisition,Financial Information,$262.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLIM.U,NYSE,21.0,$10.00 - $10.00,$210.0 mil,Barclays/ BofA Securities,"Academy Securities/ Drexel Hamilton/ Loop Capital Markets/ R. Seelaus & Co., LLC/ Roberts & Ryan/ Siebert Williams Shank",1/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,We are a blank-check company focused on the renewable energy industry in OECD countries. (Incorporated in the Cayman Islands),BLANK CHECK,0,2021,Contact Information,"50 Sloane Avenue London, SW3 3DD, United Kingdom",+ 44 20 395 40 500,,ClimateRock Acquisition Corp.,Financial Information,$94.88mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLRCU,NASDAQ,7.5,$10.00 - $10.00,$75.0 mil,Maxim Group LLC,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are the largest multi-capability cloud-based communications solution provider in China, as measured by revenues in 2019, according to the CIC report. We are the only provider in China that offers a full suite of cloud-based communications solutions, according to that report, covering communications platform as a service, or CPaaS, cloud-based contact centers, or cloud-based CC, and cloud-based unified communications and collaborations, or cloud-based UC&C. We serve a diverse and loyal customer base consisting of enterprises of all sizes across a variety of industries, including internet, telecommunications, financial services, education, industrial manufacturing and energy. China’s cloud-based communications industry is still in the early stages of development relative to more mature markets globally, and is experiencing significant transformation driven by rapid advancements in cloud and AI technologies. As an industry pioneer, we have accumulated extensive expertise, and developed a variety of proprietary products and services characterized by quality and reliability, to enable seamless connectivity across telecommunications networks. (Note: Cloopen priced its IPO on Feb. 8, 2021, above range – at $16 – above its $13-to-$15 price range – on the same number of American Depositary Shares (ADS) of 20 million – to raise $320 million.)",PREPACKAGED SOFTWARE,1171,2014,Contact Information,"16/F, Tower A, Fairmont Tower 33 Guangshun North Main Street Chaoyang District, Beijing People's Republic of China",(86) 10-5282-3178,,Cloopen Group Holding Limited,Financial Information,,$130.4 mil (last 12 months),$-39.82 mil (last 12 months),IPO Profile,RAAS,NYSE,20.0,$16.00 - $16.00,$320.0 mil,Goldman Sachs/ Citi/CICC,Tiger Brokers/ FUTU,2/9/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We have built a global cloud platform that delivers a broad range of network services to businesses of all sizes and in all geographies—making them more secure, enhancing the performance of their business-critical applications, and eliminating the cost and complexity of managing individual network hardware. Our platform serves as a scalable, easy-to-use, unified control plane to deliver security, performance, and reliability across on-premise, hybrid, cloud, and software-as-a-service (SaaS) applications. Today, approximately 10% of the Fortune 1,000 are paying Cloudflare customers. Additionally, across the broader Internet, approximately 10% of the top million, 17% of the top 100,000, and 18% of the top 10,000 websites use at least one product on our platform on a paid or free basis.",REPACKAGED SOFTWARE,1069,2009,Contact Information,"101 Townsend Street, San Francisco, CA 94107, US",(888) 993-5273,http://www.cloudflare.com,Cloudflare,Financial Information,$3813.5mil,$234.7 mil (last 12 months),$-91.5 mil (last 12 months),IPO Profile,NET,NYSE,35.0,$15.00 - $15.00,$525.0 mil,Goldman Sachs/ Morgan Stanley/ J.P. Morgan,Jefferies/ Wells Fargo Securities/ RBC Capital Markets/ JMP Securities/ Evercore ISI/ Needham & Company/ Oppenheimer/ BTIG/ SunTrust Robinson Humphrey,9/13/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We believe the world is entering a new era where intelligent robots will become increasingly prevalent in factories, warehouses, hotels, hospitals, shops and homes. Aging populations, structural labor shortages, rising labor costs and the drive for continuous productivity enhancement create growing demand for both industrial and service robots, according to Frost & Sullivan. Labor shortages are expected to become particularly acute for jobs that are dangerous, tedious or generally less desirable, creating demand for robotic substitutes. The robotics industry is now at the turning point where a new generation of robots is emerging, according to Frost & Sullivan. This new generation of robots is more cost-effective to produce, more maneuverable, capable of dynamic learning and therefore increasingly competent to operate in uncontrolled environments. As a result, robots are expected to assist and potentially replace humans in roles such as receptionists, cleaners, security guards, and domestic helpers, among others.",COMPUTER INTEGRATED SYSTEMS DESIGN,716,2015,Contact Information,"33rd Floor, Unit B Tower 3, Wangjing SOHO, Chaoyang District, Beijing 100027, People's Republic of China",+86 10 53856575,http://www.cloudminds.com,CloudMinds,Financial Information,,$236.1 mil (last 12 months),$-189.0 mil (last 12 months),IPO Profile,CMDS,NYSE,0.0,$0.00 - $0.00,$500.0 mil,Citigroup/ J.P. Morgan/ UBS Investment Bank,CLSA Limited/ CMBI International Capital Limited,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on businesses in the cannabis industry that are compliant with all applicable laws and regulations within the jurisdictions in which they are located or operate. In particular, we will not invest in, or consummate a business combination with, a target business that we determine has been operating, or whose business plan is to operate, in violation of U.S. federal laws, including the U.S. Controlled Substances Act. (Clover Leaf Capital Corp. priced its SPAC IPO on July 19, 2021, in sync with the terms in its prospectus: 12.5 million units at $10 each to raise $125 million.)",BLANK CHECKS,0,2021,Contact Information,"c/o Yntegra Capital Investments, LLC 1450 Brickell Avenue, Suite 2520 Miami, FL 33131",(305) 577-0031,,Clover Leaf Capital Corp.,Financial Information,$163.79mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CLOEU,NASDAQ,12.5,$10.00 - $10.00,$125.0 mil,Maxim Group LLC,-,7/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We have not selected any specific business combination target and we have not, nor has anyone on our behalf, engaged in any substantive discussions, directly or indirectly, with any business combination target with respect to an initial business combination with us. While we may pursue an initial business combination target in any industry, sector or geographic region, we intend to focus our efforts on the life sciences sector.",BLANK CHECKS,,2020,Contact Information,"c/o Corvex Management LP, 667 Madison Avenue, New York, NY 10065, US",(212) 474-6745,,CM Life Sciences,Financial Information,$481.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CMLFU,NASDAQ,38.5,$10.00 - $10.00,$385.0 mil,Jefferies,-,9/2/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our team intends to leverage the strong life sciences knowledge base and public and private market experience of our sponsor with the goal of executing a successful business combination in the life sciences sector. Our sponsor is an affiliate of Eli Casdin, founder and Chief Investment Officer of Casdin Capital, and of Keith Meister, founder and Chief Investment Officer of Corvex Management, two leading investment firms. (Note: CM Life Sciences II priced its upsized SPAC IPO on Feb. 22, 2021: 24 million units, up from 20 million units, at $10 each to raise $240 million.)",BLANK CHECKS,0,2020,Contact Information,"c/o Corvex Management LP 667 Madison Avenue New York, New York 10065",(212) 474-6745,,CM Life Sciences II Inc.,Financial Information,$290.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CMIIU,NYSE,24.0,$10.00 - $10.00,$240.0 mil,Jefferies,-,2/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(This is the third blank-check company, or SPAC, sponsored by an affiliate of Eli Casdin, founder and chief investment officer of Casdin Capital, and Keith Meister, founder and chief investment officer of Corvex Management, two leading investment firms. Mr. Casdin is the CEO of CM Life Sciences III, Inc., and Mr. Meister is the chairman.) We intend to focus our efforts on the life sciences sector. CM Life Sciences III was founded to take advantage of a dynamic life sciences sector that continues to be buoyed by innovation. With a broadening set of applications for biotechnology that includes research tools and infrastructure, diagnostics, therapeutics, data, and industrial outputs, the life sciences sector offers compelling opportunities for investors who possess a broad overview and understand the trends and themes. CM Life Sciences III is that type of investment partnership, combining the unique industry experience, operational expertise and investment savvy of Mr. Casdin and Mr. Meister to bring together strong companies and management teams and work with them to capitalize on opportunities. (Note: CM Life Sciences III upsized its SPAC IPO at pricing on April 6, 2021: 48 million units, up from 40 million, were priced at $10 each to raise $480 million.)",BLANK CHECKS,0,2021,Contact Information,"c/o Corvex Management LP 667 Madison Avenue New York, New York 10065",(212) 474-6745,,CM Life Sciences III Inc.,Financial Information,$580.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CMLTU,NASDAQ,48.0,$10.00 - $10.00,$480.0 mil,Jefferies/ Cowen,-,4/7/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Through our wholly owned PRC subsidiary, Khingan Forasen, we are a manufacturer and supplier of wood-based activated carbon that is primarily used in pharmaceutical manufacturing, industrial manufacturing, water purification, environmental protection, and food and beverage production (“Activated Carbon Production”), and a producer of biomass electricity generated in the process of producing activated carbon (“Biomass Electricity Production”).",INDUSTRIAL ORGANIC CHEMICALS,167,2013,Contact Information,"FPI Center Room A-901, No. 459 Qianmo Road, Binjiang District, Hangzhou City, Zhejiang Province, PRC",+86-571-87555824,http://www.cneny.com,CN Energy Group,Financial Information,$62.0mil,$8.7 mil (last 12 months),$1.2 mil (last 12 months),IPO Profile,CNEY,NASDAQ,5.0,$4.00 - $4.00,$20.0 mil,Network 1 Financial Securities,Alexander Capital/ Valuable Capital Limited,2/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a preclinical stage pharmaceutical company organized as a Nevada corporation in July 2017 to focus on the development of anticancer drug candidates for the treatment of brain and central nervous system tumors, based on intellectual property that we license under a license agreement with HPI and own pursuant to a collaboration and asset purchase agreement with Reata.We believe our lead drug candidate, Berubicin, if approved by the FDA, may be a significant discovery in the treatment of glioblastoma. Glioblastoma are tumors that arise from astrocytes, which are star-shaped cells making up the supportive tissue of the brain. These tumors are usually highly malignant (cancerous) because the cells reproduce quickly and they are supported by a large network of blood vessels. Berubicin is an anthracycline, which is a class of drugs that are among the most powerful chemotherapy drugs known. Based on limited clinical data, we believe Berubicin is the first anthracycline that appears to have crossed the BBB and target brain cancer cells. While our current focus is solely on the development of Berubicin, we are also in the process of attempting to secure intellectual property rights in additional compounds that may be developed into drugs to treat cancers.",PHARMACEUTICAL PREPARATIONS,53,2017,Contact Information,"2100 West Loop South, Suite 900, Houston, TX 77027, US",(800) 946-9185,http://www.cnspharma.com,CNS Pharmaceuticals,Financial Information,$62.8mil,$0 mil (last 12 months),$-7.5 mil (last 12 months),IPO Profile,CNSP,NASDAQ,2.1,$4.00 - $4.00,$8.5 mil,Benchmark,-,11/8/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We believe that we are a leading synthetic biology company focused on enabling researchers to rapidly, accurately and reproducibly build or “write” high-quality synthetic DNA and mRNA that is ready to use in many downstream synthetic biology enabled markets. Our synthetic biology solution addresses the bottlenecks across the multi-step process of building DNA and mRNA, as well as the significant limitations of existing solutions that prevent the rapid building of virtually error-free DNA and mRNA at a useable scale. A key part of our solution is our BioXp system, an end-to-end automated workstation that fits on the benchtop and is broadly accessible due to its ease-of-use and hands-free automation.",LABORATORY ANALYTICAL INSTRUMENTS,96,2011,Contact Information,"9535 Waples Street, Suite 100, San Diego, CA 92121-2993",(858) 228-4115,http://www.codexdna.com/,Codex DNA,Financial Information,$423.45mil,$7.9 mil (last 12 months),$-21.6 mil (last 12 months),IPO Profile,DNAY,NASDAQ,6.7,$16.00 - $16.00,$106.7 mil,Jefferies/ Cowen/ KeyBanc Capital Markets,-,6/18/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
