General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"(Note: NOT an IPO. This is a NASDAQ uplisting from the OTCQX Market. Our shares are traded on the OTCQX under the symbol “OCBI.” On July 28, 2021, the last reported sales price for our common stock on the OTCQX was $33.60 per share. We have applied to list our common stock on the NASDAQ Capital Market under the symbol “OBT.”) We are a bank holding company headquartered in Middletown, New York and registered under the BHC Act. Through our wholly owned subsidiaries, Orange Bank & Trust Company and HVIA, we offer full-service commercial and consumer banking products and services and trust and wealth management services to small businesses, middle-market enterprises, local municipal governments and affluent individuals in the Lower Hudson Valley region, the New York metropolitan area and nearby markets in Connecticut and New Jersey. The Company’s main office is located at 212 Dolson Avenue, Middletown, New York 10940. By combining the high-touch service and relationship-based focus of a community bank with the extensive suite of financial products and services offered by our larger competitors, we believe we can capitalize on the substantial growth opportunities available in our market areas. We also offer a variety of deposit accounts to businesses and consumers, including a full line of municipal banking accounts. These products and services offered through our 14 branch offices and one loan production office, generate a stable source of low-cost core deposits and a diverse loan portfolio with attractive risk-adjusted yields. (Orange County Bancorp upsized its public offering – NASDAQ uplisting – on Aug. 4, 2021, at $33.50 – the mid-point of its $32-to-$35 range – and sold 1 million shares, up from 900,000 shares in the prospectus, to raise $33.5 million.)",Banking,195,1892,Contact Information,"212 Dolson Avenue, Middletown, New York 10940, US",(845) 341-5000,http://www.orangebanktrust.com,Orange County Bancorp,Financial Information,$181.0mil,$55.6 mil (last 12 months),$14.2 mil (last 12 months),IPO Profile,OBT,NASDAQ,1.0,$33.50 - $33.50,$33.5 mil,Piper Sandler/ Stephens,-,8/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"At ORIC, our fully integrated discovery and development team is advancing a diverse pipeline of innovative therapies designed to counter resistance mechanisms in cancer by leveraging our expertise within three specific areas: hormone-dependent cancers, precision oncology and key tumor dependencies. Our lead product candidate, ORIC-101, builds upon a legacy of successful drug development by our founders in the field of nuclear hormone receptors and their efforts to elucidate the cause of resistance to the groundbreaking prostate cancer therapies that they had developed. ORIC-101 is a potent and selective small molecule antagonist of the glucocorticoid receptor (GR), which has been linked to resistance to multiple classes of cancer therapeutics across a variety of solid tumors.",PHARMACEUTICAL PREPARATIONS,57,2014,Contact Information,"240 E. Grand Avenue, 2nd Floor, South San Francisco, CA 94080, US",(650) 388-5600,http://www.oricpharma.com,ORIC Pharmaceuticals,Financial Information,$460.7mil,$0 mil (last 12 months),$-26.9 mil (last 12 months),IPO Profile,ORIC,NASDAQ,7.5,$16.00 - $16.00,$120.0 mil,J.P. Morgan/ Citigroup/ Jefferies/ Guggenheim Securities,-,4/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are an online provider of collectibles and artwork e-commerce services, which allow collectors, artists and art dealers and owners to access a much bigger art trading market where they can engage with a wider range of collectibles or artwork investors than they could likely encounter without our platforms. We currently facilitate trading by individual customers of all kinds of collectibles, artwork and commodities on our leading online platforms owned by our subsidiaries in Hong Kong, namely the China International Assets and Equity of Artworks Exchange Limited and HKDAEx Limited. We commenced our operations in March 2018 and our customer trading volume has been growing rapidly since then. We also provide online and offline integrated marketing, storage and technical maintenance service to our customers in China.",MISCELLANEOUS BUSINESS SERVICES,49,2018,Contact Information,"No. 2, Youzishan Road, Dongba Street, Gaochun District, Nanjing, Jiangsu Province, People’s Republic of China",(86) 25 85766891,http://www.ocgroup.hk,Oriental Culture Holding LTD.,Financial Information,$81.0mil,$13.4 mil (last 12 months),$9.1 mil (last 12 months),IPO Profile,OCG,NASDAQ,5.1,$4.00 - $4.00,$20.3 mil,ViewTrade Securities/ Prime Number Capital/ China Tonghai Securities Limited,-,12/15/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our sponsor has partnered with Halle Capital Management, a growth-equity investment firm focused on investments in healthcare, consumer, and business services that was founded in 2019. Halle will provide us with operational support, including due diligence and analytical resources, as well as a range of administrative support services. We have not selected any specific business combination target and we have not, nor has anyone on our behalf, engaged in any substantive discussions, directly or indirectly, with any business combination target with respect to an initial business combination with us. (Note: Orion Acquisition upsized its SPAC IPO at pricing by 20 percent: 36 million units, up from 30 million, were priced at $10 each to raise $360 million.)",BLANK CHECKS,0,2020,Contact Information,"767 3rd Avenue, 11th Floor, New York, NY 10017, US",(212) 583-8540,,Orion Acquisition Corp.,Financial Information,$435mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,OHPAU,NASDAQ,36.0,$10.00 - $10.00,$360.0 mil,Credit Suisse,-,3/2/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,Biotech and life sciences companies are the intended acquisition targets of this new blank check company. (Incorporated in the Cayman Islands.),BLANK CHECKS,0,2021,Contact Information,"45 Fifth Avenue, 21st Floor New York, New York 10022",(212) 303-1650,,Orion Biotech Opportunities Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ORIAU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Cantor,-,5/13/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on potential acquisition targets with primary operations in the technology industries. We expect to leverage our management team’s extensive relationships with corporate executives, venture capitalists, entrepreneurs, and private equity firms. We believe that our proprietary deal sourcing network will enable us to identify potential business combination opportunities efficiently and productively.",BLANK CHECKS,1,2018,Contact Information,"555 Madison Avenue, Room 543, New York, NY 10022, US",(631) 220-3541,,Orisun Acquisition,Financial Information,$52.2mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ORSNU,NASDAQ,4.0,$10.00 - $10.00,$40.0 mil,Chardan,-,8/2/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is not an IPO, although the company says this is its IPO of ADS in the United States. This is a follow-on offering: It’s an uplisting from the Nasdaq Copenhagen, where, according to the prospectus, the company’s ordinary shares trade under the symbol “ORPHA” and closed on Sept. 17, 2020, at DKK 82.70 per ordinary share, which equals a price of $13.13 per ADS, based on an exchange rate of DKK 6.2967 per $1.00 as of Sept. 17, 2020, and an ADS-to-ordinary share ratio of 1 to 1.) We are a late-stage biopharmaceutical company harnessing the amplification of Heat Shock Proteins, or HSPs, in order to develop and commercialize novel therapeutics for the treatment of neurodegenerative orphan diseases. In July 2020, we completed a rolling submission of a new drug application, or NDA, for our product candidate, arimoclomol, with the U.S. Food and Drug Administration, or FDA, for Niemann-Pick disease Type C, or NPC, and intend to submit a marketing authorization application, or MAA, to the European Medicines Agency, or EMA, in the second half of 2020. Arimoclomol is also in registrational clinical trials for the treatment of Amyotrophic Lateral Sclerosis, or ALS, and Sporadic Inclusion Body Myositis, or sIBM, and we intend to advance into pivotal-stage clinical development in neurological Gaucher disease.  Arimoclomol is an orally- or naso/gastrically-administered small molecule that crosses the blood-brain barrier and is designed to selectively amplify the natural role of endogenous HSPs, which protect against cellular toxicity caused by protein misfolding, aggregation and lysosomal dysfunction.",Pharmaceuticals,86,2009,Contact Information,"Ole Maaløes Vej 3, DK-2200 Copenhagen N Denmark",+45 39178272,http://www.orphazyme.com,Orphazyme A/S,Financial Information,$381.3mil,$0 mil (last 12 months),$-88.8 mil (last 12 months),IPO Profile,ORPH,NASDAQ,7.6,$11.00 - $11.00,$83.8 mil,BofA Securities/ Cowen/ Guggenheim Securities,Danske Markets,9/29/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a pure-play in vitro diagnostics (“IVD”) business driven by our credo, “Because Every Test is A Life.” Our solutions are central to the operations of hospitals, clinics, blood banks and donor centers around the world, where they are used to help diagnose certain conditions, such as cancer or heart attacks, and infectious diseases, such as hepatitis, HIV, and most recently, COVID-19, where we have launched two antibody tests and an antigen test, and we are actively expanding our menu of tests to address the global pandemic. The U.S. Food and Drug Administration granted the company Emergency Use Authorization approvals in April 2020 for its COVID-19 antibody and antigen tests. We have been pioneering life-impacting advances in diagnostics for over 80 years, from our earliest work in blood typing, to our innovation in infectious diseases and our latest developments in laboratory solutions. In 2014, we were acquired by The Carlyle Group from Johnson & Johnson and became an independent organization, solely focused on delivering high quality IVD products and service to our diagnostic customer base. At the time of the separation, our business had global scale, a reputation for high quality products, a strong quality management system and a research and development team with extensive scientific expertise,  (Note: Ortho Clinical Diagnostics priced its IPO on Jan. 27, 2021, at $17 – below its $20-to-$23 range – and more shares – 76 million shares, up from 70 million shares in its prospectus – to raise $1,292.0 million ($1.292 billion).",In vitro & in vivo diagnostic substances,4500,1939,Contact Information,"1001 Route 202 Raritan, New Jersey 08869",908-218-8000,http://www.orthoclinicaldiagnostics.com/,Ortho Clinical Diagnostics Holdings plc,Financial Information,$4656.47mil,$1723.3 mil (last 12 months),$-172.6 mil (last 12 months),IPO Profile,OCDX,NASDAQ,76.0,$17.00 - $17.00,$1292.0 mil,J.P. Morgan/ BofA Securities/	Goldman Sachs/ Barclays/ Morgan Stanley,Citigroup/ Credit Suisse/	UBS Investment Bank/ Evercore ISI/ Piper Sandler/ ING/ Macquarie Capital/ Nomura/ TCG Capital Markets/ Drexel Hamilton/ H.C. Wainwright & Co./ Ramirez & Co./ Siebert Williams Shank,1/28/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"At Oscar, we make a healthier life accessible and affordable for all. Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar over eight years ago to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family, helping us navigate the health care system in our moments of greatest need. In the years since, we have built a suite of services that permit us to earn our members’ trust, leverage the power of personalized data, and help our members find quality care they can afford. We call this our member engagement engine, and it is powered by a differentiated full stack technology platform that will allow us to continue to innovate like a technology company and not a traditional insurer in the years ahead. After eight years of selling health insurance, we are proud to have earned industry-leading levels of trust, engagement, and customer satisfaction from the 529,000 members who, as of Jan. 31, 2021, have chosen Oscar. We serve 291 counties in 18 states. (*Revenue and net loss figures are for the year ended Dec. 31, 2020, according to the prospectus: $1.672 billion in revenue and a net loss of $406.83 million, compared with year-end 2019 figures of $1.041 billion in revenue and a net loss of $261.18 million.) (Note: Oscar Health upsized its IPO at pricing on March 2, 2021: 37 million shares, up from 31 million, at $39 – above the upwardly increased price range of $36 to $38 – to raise $1,444.6 million, or $1.4446 billion. The company had increased the price range to $36 to $38, up from $32 to $34 initially, while keeping the number of shares at 31 million in an S-1/A filing dated March 2, 2021, the same date as its expected pricing.)",Insurance - Hospital & Medical Service Plans,1839,2012,Contact Information,"75 Varick Street, 5th Floor New York, New York 10013",(646) 403-3677,,"Oscar Health, Inc.",Financial Information,$7921.8mil,$1672.0 mil (last 12 months),$-406.83 mil (last 12 months),IPO Profile,OSCR,NYSE,37.0,$39.00 - $39.00,$1444.6 mil,Goldman Sachs/Morgan Stanley/Allen & Co./ Wells Fargo Securities/BofA Securities/Credit Suisse,Cowen/Lion Tree/Ramirez & Co./Siebert Williams Shank,3/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our management team and the investment professionals at Fortinbras have extensive experience in balance sheet restructurings, rescue financings, corporate carve-outs, liability management, and operational turnarounds. We believe this experience to be a substantial competitive advantage in the current economic environment relative to other blank check companies and sources of capital. The recent novel coronavirus (“COVID-19”) has had an unprecedented impact on Consumer, Retail and Leisure companies, including companies with high levels of brand equity, above average returns on invested capital and healthy growth rates. Many of these companies are leveraged due to private equity ownership or M&A transactions underwritten with significant amounts of unrealized synergies. Without the ability to access the liquidity of the public equity markets and unlock the value that their brand recognition can command, we believe these companies will require right-sizing their capital structures through reorganizations or incremental equity capital from their private ownership to support working capital, liquidity, and business investment. Our sponsor was formed through an investment by an investment vehicle managed by Fortinbras Enterprises LP, an affiliate of our sponsor (“Fortinbras”). Fortinbras is an investment firm founded in 2020 to focus on special situations investments in opportunistic credit, capital structure solutions, and tailored equity in Technology, Media & Telecom (“TMT”), Leisure & Hospitality, Consumer Services, and Business Services. As of Jan. 31, 2021, Fortinbras had approximately $150 million of assets under management (including committed capital). Our management team is led by Benjamin Black, our CEO and Director. Mr. Black is also the Managing Partner of Fortinbras. Benjamin Fader-Rattner, our president and a member of our board of directors, has over 15 years of investing experience focused on leveraged capital structures across multiple industries, including retail and consumer companies. (Note: Osiris Acquisition Corp. downsized its SPAC IPO at pricing on May 13, 2021, to 23 million units, down from 25 million, at $10 each to raise $230 million.)",BLANK CHECKS,0,2020,Contact Information,"95 5th Avenue, 6th Floor New York, NY 10003",(914) 330-3850,,Osiris Acquisition Corp.,Financial Information,$312.50mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,OSI.U,NYSE,23.0,$10.00 - $10.00,$230.0 mil,Jefferies,B. Riley Securities,5/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Although we may pursue an acquisition opportunity in any business or industry, we intend to focus on opportunities in the technology sector, particularly companies pursuing a Software-as-a-Service, or SaaS, model, which we believe will deliver strong risk-adjusted returns for our investors.",BLANK CHECKS,5,2019,Contact Information,"1845 Walnut Street, 10th Floor. Philadelphia, PA 19103, US",(212) 920-1345,,Osprey Technology Acquisition,Financial Information,$343.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SFTW.U,NYSE,27.5,$10.00 - $10.00,$275.0 mil,Credit Suisse,I-Bankers Securities,11/1/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on businesses in the technology sector, particularly companies that have developed or are developing technology-driven disruptive products or services, a focus which we believe will deliver strong risk-adjusted returns for our investors. (Incorporated in Delaware) Edward E. Cohen and Jonathan Z. Cohen are the co-chairmen of our board of directors. They are father and son. Edward Cohen is chairman of HEPCO Capital Management LLC, a private investment firm making control investments in middle-market companies and real estate. He is also the husband of Betsy Cohen, a Philadelphia banking entrepreneur and lawyer known for founding and leading numerous FinTech SPACs. Jonathan Cohen is the CEO and founder of HEPCO Capital Management. (Note: Osprey Technology Acquisition Corp. II withdrew its SPAC IPO in an SEC filing dated March 29, 2022; it had filed to go public in an S-1 document dated March 12, 2021.)",BLANK CHECK,0,2020,Contact Information,"1845 Walnut Street, Suite 1111 Philadelphia, PA 19103",(212) 920-1345,,Osprey Technology Acquisition Corp. II,Financial Information,$406.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,OTII.U,NYSE,32.5,$10.00 - $10.00,$325.0 mil,Credit Suisse,-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on target businesses with enterprise values of approximately $750 million to $2.5 billion. Our sponsor is controlled by affiliates of Nicholas J. Singer, our chairman and CEO, and Purchase Capital LLC, an investment firm founded by Mr. Singer. Purchase Capital serves as Mr. Singer’s family office and sponsor to leading institutional investors and third-party family offices. Purchase Capital provides patient capital for private and public companies that have significant potential for long-term value creation. A hallmark of Mr. Singer’s career has been his ability to source and structure Off-The-Run (“OTR”) transactions that have resulted is significant value creation for his investors. An OTR transaction is off-market, proprietary, and generated specifically by our management team. (Note: The SPAC’s IPO was downsized at pricing – 10.0 million units, down from 11.5 million units in its Oct. 26 S-1/A filing. The units were priced at $10 each. This SPAC started trading Tuesday, Nov. 17, on the NASDAQ. The deal’s initial size was 25 million units.)",BLANK CHECKS,0,2020,Contact Information,"1395 Brickell Avenue, Suite 800, Miami, FL 33131, US",(305) 697-9600,,OTR Acquisition Corp.,Financial Information,$135.3mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,OTRAU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,Maxim Group LLC,-,11/17/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Founded in 2006, Outbrain pioneered the online content recommendation category. Today our platform enables over 7,000 online properties, including many of the world’s most prestigious publications, helping them engage their users and monetize their visits. We have delivered over $3 billion in direct revenue to our media partners since inception. Some key media partners include Asahi Shimbun, CNN, Der Spiegel, Le Monde, MSN, Sky News and Sky Sports. In 2020, we provided personalized content feeds and ads to approximately 1 billion monthly unique users, delivering on average over 10 billion recommendations per day, with over 20,000 advertisers using our platform. Outbrain’s co-founders Ori Lahav and Yaron Galai served together in the Israeli Navy during their mandatory service, according to a story (published July 7, 2021) about Outbrain’s pre-IPO fundraising in The Times of Israel. (Note: Funds managed by the Baupost Group, a hedge fund and an investor in Outbrain, have indicated an interest in buying up 9.9 percent of the stock in the IPO, the prospectus says.) (Note: Outbrain priced its IPO on July 22, 2021, at $20 – well below the bottom of its $24-to-$26 range – on 8 million shares to raise $160 million.)",Services - Computer Programming & Data Processing,863,2006,Contact Information,"222 Broadway, 19th Floor New York, NY 10038",(646) 859-8594,http://www.outbrain.com/,Outbrain Inc.,Financial Information,$1335.5mil,$817.83 mil (last 12 months),$5.54 mil (last 12 months),IPO Profile,OB,NASDAQ,8.0,$20.00 - $20.00,$160.0 mil,Citigroup/ Jefferies/ Barclays/ Evercore ISI,JMP Securities/ Needham & Co./ LUMA Securities,7/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Outset is a rapidly growing medical technology company pioneering a first-of-its-kind technology to reduce the cost and complexity of dialysis. We believe Tablo represents a significant technological advancement enabling novel, transformational dialysis care in acute and home settings. We designed Tablo from the ground up to be a single enterprise solution that can be utilized across the continuum of care, allowing dialysis to be delivered anytime, anywhere and by anyone. Our technology is designed to elevate the dialysis experience for patients, and help providers overcome traditional care delivery challenges. Our relentless focus on flexibility, ease of use and user experience translates to meaningfully reduced training times and fixed infrastructure requirements.",ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,273,2013,Contact Information,"3052 Orchard Drive, San Jose, CA 95134, US",(669) 231-8200,http://www.outsetmedical.com,Outset Medical,Financial Information,$1105.65mil,$28.6 mil (last 12 months),$-41.1 mil (last 12 months),IPO Profile,OM,NASDAQ,9.0,$27.00 - $27.00,$241.7 mil,BofA Securities/ Morgan Stanley/ Goldman Sachs,SVB Leerink/ Stifel,9/15/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We invest in senior secured or unsecured loans, subordinated loans or mezzanine loans and, to a lesser extent, equity-related securities including warrants, preferred stock and similar forms of senior equity, which may or may not be convertible into a portfolio company’s common equity. Our investment objective is to generate current income and, to a lesser extent, capital appreciation by targeting investment opportunities with favorable risk-adjusted returns. While we believe that current market conditions favor extending credit to middle market companies in the United States, our investment strategy is intended to generate favorable returns across credit cycles with an emphasis on preserving capital. As of March 31, 2019, based on fair value, our portfolio consisted of 81.7% first lien senior secured debt investments, 16.5% second lien senior secured debt investments, 0.4% unsecured debt investments, 1.2% investment funds and vehicles, and 0.2% equity investments. As of March 31, 2019, approximately 99.6% of our debt investments based on fair value in our portfolio were at floating rates. As of March 31, 2019 we had investments in 81 portfolio companies with an average investment size in each of our portfolio companies of approximately $84.3 million based on fair value.",closed-end management investment company,0,2015,Contact Information,"399 Park Avenue, 38th Floor, New York, NY 10022, US",(212) 419-3000,http://www.owlrock.com,Owl Rock Capital Corp.,Financial Information,$6054.4mil,$474.8 mil (last 12 months),$272.4 mil (last 12 months),IPO Profile,ORCC,NYSE,10.0,$15.30 - $15.30,$153.0 mil,"Goldman Sachs/ BofA Merrill Lynch/ RBC Capital Markets/ SunTrust Robinson Humphrey/ Wells Fargo Securities/ Credit Suisse/ Deutsche Bank Securities/ JMP Securities/ Keefe, Bruyette & Woods (a Stifel Company)/ Morgan Stanley/ Raymond James/ SOCIETE GENERALE",ING/ Janney Montgomery Scott/ Ladenburg Thalmann/ MUFG/ Seaport Global,7/18/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We currently intend to concentrate our acquisition efforts on business merger targets within InsurTech (as defined below) and blockchain technology sectors where we believe our experience and access to public markets can be a catalyst for accelerating growth. While we may pursue a business combination outside of that sector or industry, including financial technologies, real estate, clean energy and tech-enabled business opportunities, we believe a focus on InsurTech and disruptive blockchain technologies best combines the expertise and experience of our sponsor management and advisory team and provides us with a competitive advantage in a sector that offers attractive investment opportunities. Overall, we will seek to acquire established businesses that we believe are fundamentally sound but potentially in need of access to capital, or financial, operational, strategic or managerial support, to maximize value. (Incorporated in the Cayman Islands) Our sponsor, OAC Sponsor Ltd., is a minority-owned subsidiary of Oxbridge Re. Oxbridge Re is a publicly listed reinsurance holding company, based in the Cayman Islands that provides reinsurance primarily to Florida based insurers through its licensed reinsurance subsidiaries, Oxbridge Reinsurance Limited and Oxbridge Re NS. We broadly define the insurance sector (or insurance-related services and companies) to include, but not be limited to InsurTech companies, including those with fully developed or developing proprietary technology; insurance and/or reinsurance carriers in any sector, including property-casualty, life, annuity, health, mortgage, title and fronting companies; insurance service providers, and insurance distribution companies.",BLANK CHECKS,0,2021,Contact Information,"Suite 201, 42 Edward Street Georgetown, Grand Cayman, P.O. Box 469, KY1-9006 Cayman Islands",(345) 749-7570,,Oxbridge Acquisition Corp.,Financial Information,$126.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,OXACU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,Maxim Group LLC,-,8/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on targets in energy transition technologies, such as battery materials, energy storage, electric vehicle (“EV”) infrastructure and advanced recycling in emerging/frontier countries including the Commonwealth of Independent States (“CIS”), South and Southeast Asia and the Middle East and North Africa (“MENA”) regions. (Incorporated in the Cayman Islands)",BLANK CHECKS,0,2021,Contact Information,7F 77/2 Al-Farabi Avenue Almaty 050040 Kazakhstan,+7 (727) 355-0151,,OXUS ACQUISITION CORP.,Financial Information,$190.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,OXUSU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,EarlyBirdCapital/ Sova Capital Limited,-,9/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue an acquisition opportunity in any business, industry, sector or geographical location, we intend to focus on industries that align with the background of our sponsor and Alden Global. These industries include the media, technology, consumer products, industrials, real estate, real estate services, financial services, hospitality and entertainment sectors, which we refer to as our targeted sectors. We believe that there are many potential business combination targets within these industries that could become attractive public companies. (Note: Oyster Enterprises Acquisition priced its IPO according to its prospectus terms: 20 million units at $10 to raise $200 million.)",BLANK CHECKS,0,2020,Contact Information,"300 Main Street, Stamford, Connecticut 06901, US",(212) 888-5500,,Oyster Enterprises Acquisition,Financial Information,$250mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,OSTRU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Imperial Capital/ I-Bankers Securities,-,1/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical stage biopharmaceutical company focused on the discovery, development and commercialization of first-in-class pharmaceutical therapies to treat ocular surface diseases. Our lead product candidate OC-01 (varenicline), a highly selective nicotinic acetylcholine receptor (nAChR) agonist, is being developed as a nasal spray to treat the signs and symptoms of dry eye disease (DED). OC-01’s novel mechanism of action is designed to re-establish tear film homeostasis by activating the trigeminal parasympathetic pathway and stimulating the glands and cells responsible for natural tear film production. In our Phase 2b clinical trial (ONSET-1) in 182 subjects, OC-01 demonstrated statistically significant improvements (as compared to placebo) in both signs and symptoms of DED in a single registrational clinical trial—we are not aware of any other therapy that has accomplished this in a single registrational clinical trial. Based on OC-01’s clinical trial results and its rapid onset of action, we believe OC-01, if approved, has the potential to become the new standard of care and redefine how DED is treated for millions of patients. We initiated a Phase 3 clinical trial (ONSET-2) in July 2019 and expect to report top-line results in mid-2020.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),18,2015,Contact Information,"202 Carnegie Center, Suite 109, Princeton, NJ 08540, US",(609) 382-9032.,http://www.oysterpointrx.com,Oyster Point Pharma,Financial Information,$329.8mil,$0 mil (last 12 months),$-25.1 mil (last 12 months),IPO Profile,OYST,NASDAQ,5.0,$16.00 - $16.00,$80.0 mil,J.P. Morgan/ Cowen/ Piper Jaffray,-,10/31/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: Ozon is sometimes called “Russia’s Amazon.” Total revenue and net loss figures in this profile are for the last 12 months, with reporting period ended Sept. 30, 2020, translated into U.S. dollars from billions of Russian roubles, as presented in the prospectus.) We believe that we are one of the pioneers of e-commerce and the most recognized e-commerce brand in Russia. We offer same-day delivery services in Moscow and in parts of the Moscow region and Saint Petersburg and next-day delivery coverage for over 40% of the Russian population as of Sept. 30, 2020. Our brand has become synonymous with online shopping for our approximately 11.4 million active buyers in Russia in the 12 months ended Sept. 30, 2020. Our mission is to transform the Russian consumer economy by offering the widest selection of products (everything from fresh food and car parts to electronics, home decor, children’s toys and other items) as well as the best value and maximum online shopping convenience (via smartphone app and online) among Russian e-commerce companies, while empowering sellers to achieve greater commercial success. For management purposes, our business is organized into two operating segments: *Ozon.ru, which is comprised of sales of multi-category consumer products through our Shopping App and our Ozon website, and which represents over 97 percent of our revenue for the year ended Dec. 31, 2019, and over 99 percent of our revenue for the nine months ended Sept. 30, 2020; therefore, we present Ozon.ru as the only reportable operating segment, and *Ozon.travel, which includes sales of airline and train tickets through our Ozon.Travel mobile app and our Ozon.Travel website. (Note: This IPO was upsized at pricing – 33 million ADS were priced (vs. 30 million in the prospectus) – and the IPO was priced at $30 – above its $22.50-to-$27.50 price range.)",Retail - Internet & Mobile - Goods and Services,13432,1999,Contact Information,"Arch. Makariou III, 2-4 Capital Center, 9th floor 1065, Nicosia Cyprus",+357 22 360 000,http://www.ozon.ru/,Ozon Holdings PLC,Financial Information,$5914.6mil,$1152.9 mil (last 12 months),$-282.7 mil (last 12 months),IPO Profile,OZON,NASDAQ,33.0,$30.00 - $30.00,$990.0 mil,Morgan Stanley/ Goldman Sachs/ Citigroup/ UBS Investment Bank,Sber CIB/ VTB Capital/ RenCap,11/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
