General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We are an oil and gas exploration and production company focused on Indonesia. Alongside operational excellence, we believe we have set the highest standards for ethics, safety and corporate social responsibility practices to ensure that we add value to society. Led by a professional management team with extensive oil and gas experience, we seek to bring forth the best of our expertise to ensure the sustainable development of a profitable and integrated energy exploration and production business model. Our mission is to efficiently manage targeted profitable energy resources in Indonesia.",CRUDE PETROLEUM & NATURAL GAS,65,2018,Contact Information,"Dea Tower I, 11th Floor, Suite 1103 Jl. Mega Kuningan Barat Kav. E4.3 No.1-2 Jakarta – 12950, Indonesia",+62 21 576 8888,http://www.indo-energy.com,Indonesia Energy Corp Ltd.,Financial Information,$81mil,$5.02 mil (last 12 months),$-0.46 mil (last 12 months),IPO Profile,INDO,NYSE,1.4,$11.00 - $11.00,$15.0 mil,Aegis Capital Corp.,-,12/19/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on companies that provide staffing solutions to the light industrial sector in North America. Our sponsor, ShiftPixy Investments, Inc., is a wholly owned subsidiary of ShiftPixy, Inc. (Note: Industrial Human Capital priced its SPAC IPO on Oct. 19, 2021, in line with the downsized terms in its prospectus: 10 million units at $10 each to raise $100 million. Industrial Human Capital’s SPAC IPO has been downsized twice – to 10 million units from 15 million – and down from 25 million units initially.)",BLANK CHECKS,0,2021,Contact Information,"501 Brickell Key Drive, Suite 300 Miami, FL 33131",888-798-9100,,"Industrial Human Capital, Inc.",Financial Information,$125.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AXH.U,NYSE,10.0,$10.00 - $10.00,$100.0 mil,A.G.P.,-,10/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue an initial business combination target in any business, industry or geographical location, we intend to focus our search on North American targets operating in the industrial and energy-focused technology areas, including software, mobile and Internet of Things (“IoT”) applications, cloud communications and ultra-high bandwidth services, including LTE and 5G communications. We have not selected any specific business combination target and we have not, nor has anyone on our behalf, initiated any substantive discussions, directly or indirectly, with any business combination target.",BLANK CHECKS,0,2020,Contact Information,"5090 Richmond Ave, Suite 319, Houston, TX 77056, US",713-599-1300,,Industrial Tech Acquisitions,Financial Information,$95.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ITACU,NASDAQ,7.5,$10.00 - $10.00,$75.0 mil,Maxim Group LLC,-,9/9/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on targets operating in the technology-focused areas, including software, mobile and Internet of Things (“IoT”) applications, digital and energy transformation, cloud and cyber communications as well as high bandwidth services, including LTE, remote sensing and 5G communications. (Note: Industrial Tech Acquisitions II, Inc. priced its SPAC IPO on Jan. 11, 2022, in line with the terms in its prospectus: 15 million units at $10 each to raise $150 million.)",BLANK CHECKS,0,2021,Contact Information,"5090 Richmond Ave, Suite 319 Houston, Texas 77056",713-599-1300,,"Industrial Tech Acquisitions II, Inc.",Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ITAQU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Wells Fargo Securities,Maxim Group LLC,1/12/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We will seek visionary founders leading technology-enabled platforms disrupting the traditional worlds of sports, health, wellness, food, commerce, and culture through their unique relationship with the consumer. (Incorporated in the Cayman Islands) Our sponsor is a 50-50 partnership between Thirty Five Ventures, co-founded and led by NBA superstar Kevin Durant and entrepreneur Rich Kleiman, and LionTree, a leading investment and merchant bank. Thirty Five Ventures was founded in 2016 by Mr. Durant and Mr. Kleiman on the shared belief that the access, global reach and influence of an NBA superstar of Mr. Durant’s caliber would create unique investment and business opportunities well beyond traditional athlete endorsements. During Mr. Durant’s years with the Golden State Warriors from 2016-2019, he and Mr. Kleiman immersed themselves in the Silicon Valley ecosystem, building deep relationships that have since led to their invitation into some of the most high-profile venture deals, including Postmates, Whoop, Overtime, Caffeine, Robinhood and Coinbase. LionTree, founded in 2012, is headquartered in New York. The company also has offices in San Francisco, Paris and London. (Note: Infinite Acquisition Corp. upsized its SPAC IPO at pricing on Nov. 18, 2021, to 24 million units, up from 20 million, at $10 each to raise $240 million.)",BLANK CHECKS,0,2021,Contact Information,"660 Madison Avenue New York, New York 10065",(212) 644-4200,,Infinite Acquisition Corp.,Financial Information,$290.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,NFNT.U,NYSE,24.0,$10.00 - $10.00,$240.0 mil,Credit Suisse,-,11/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on a target that aligns with the background and experience of our sponsor in financial technology. We expect to focus primarily on companies that serve five primary sub-sectors of our market segment: Banking & Payments; Capital Markets; Data & Analytics; Insurance; and Investment Management. We seek financial technology companies in these sub-sectors that exhibit infrastructure-like characteristics and are strategically important to their customers. (Incorporated in the Cayman Islands) Our sponsor is InFinT Capital LLC (together with its affiliates, “InFinT Capital” or “Sponsor”), a United States-based sponsor group with extensive investment, operating and innovating experience. InFinT Acquisition Corp. was founded by our sponsor, InFinT Capital LLC, and led by our CEO and board member Alexander Edgarov, our board member (and founder of our sponsor) Kevin Chen, and our chairman of the board Eric Weinstein – all with substantial ties to China and Hong Kong. Notwithstanding such ties to China and Hong Kong, the Company (including our sponsor) conducts all of its operations in the United States, and we have no intention of ever conducting our principal operations in, or acquiring any business that is based in, or which does business in, China or Hong Kong or which uses, or may use, a variable interest entity structure to conduct China-based operations. (Note: InFinT Acquisition Corp. upsized its SPAC IPO at pricing on Nov. 18, 2021, to 17.39 million units, up from 15 million in the prospectus, at $10 each to raise $173.9 million. Previously: InFinT Acquisition Corp. trimmed the size of its SPAC IPO to 15 million units, down from 17.5 million units initially, at $10 each in an S-1/A filing dated Oct. 19, 2021.)",BLANK CHECKS,0,2021,Contact Information,"32 Broadway, Suite 401 New York, NY 10004",212-287-5010,,InFinT Acquisition Corp.,Financial Information,$217.65mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IFIN.U,NYSE,17.4,$10.00 - $10.00,$173.9 mil,EF Hutton (A division of Benchmark Investments),-,11/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search initially on North American and European businesses in the consumer and technology sectors, which complements the expertise of our management team. (Incorporated in the Cayman Islands) Our company will combine the abilities of a diverse and founder-friendly management team and board of directors. We have assembled a team of retail and technology industry veterans, experienced bankers, investors with deep roots in our target markets in both public and private markets, and representatives of a financial sponsor with decades of experience sourcing, researching, and investing in complex corporate transactions that create value for shareholders. Paula Sutter, our executive chairwoman since February 2021, began her career over 25 years go at the Donna Karan Company, serving in a variety of roles. She currently serves on the board of ThredUp Inc. (“ThredUp”), a high-growth re-commerce platform backed by Goldman Sachs and Park West. Ms. Sutter served as global president of Diane von Furstenberg (“DvF”) from 1999 to 2013. She joined DvF with the task of relaunching and rebuilding the brand. Ms. Sutter led DvF’s transformative growth and developed a vast range of accessories and home furnishings, spearheading the company’s evolution into a true lifestyle omnichannel brand. During her tenure, she built the business from its commercial launch to an iconic international brand, expanding its global footprint of freestanding DvF stores, launching DvF.com as well as establishing a substantial presence in department stores worldwide. Our financial sponsor is an affiliate of Kingstown Capital Management, LP, an investment firm with AUM from some of the world’s largest endowments and foundations and over 15 years of operating history. Kingstown has invested across private and public markets and has a specific focus on the consumer space including investments in such companies as eBay, Tencent Music, Sirius, Pinterest, Alibaba, REA Group, and WIX.com. Kingstown has invested in SPACs for well over a decade including new issues, post-merger SPACs, and PIPEs. (Note: Inflection Point Acquisition Corp. priced its SPAC IPO in line on Sept. 21, 2021, in line with the terms in its prospectus: 30 million units at $10 each to raise $300 million.)",BLANK CHECKS,0,2021,Contact Information,"34 East 51st Street, 5th Floor New York, New York 10022",(212) 319-1309,,Inflection Point Acquisition Corp.,Financial Information,$375.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IPAXU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Citigroup,-,9/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a software-as-a-service, or SaaS, provider of innovative AI-powered, or artificial intelligence enabled, customer engagement solutions in China. Leveraging self-developed cloud-native architecture, AI and machine learning capabilities, patented Voice over Internet Protocol or VoIP, application technologies, no-code development platform, and in-depth industry expertise, we primarily provide holistic software solutions to help our corporate clients proactively deliver and manage end-to-end customer engagement activities at all stages of the sales process including pre-sales and sales activities and post-sales customer support. We also offer AI-powered cloud-based sales force management software including intelligent quality inspection and intelligent training software to help our clients monitor, benchmark and improve the performances of agents. (Incorporated in the Cayman Islands) Note: One customer, China Guangfa Bank, accounted for 75.5 percent of our total revenues, as of June 30, 2020. Revenue and net loss figures are for the six months ended June 30, 2020, according to the prospectus. We empower our clients with our business value-driven solutions to increase revenue, reduce cost, and enhance customer service quality and customer satisfaction. We currently specialize in serving corporate clients in the finance industry and also cover a broad array of other industries, including the education, public services, healthcare and consumer products industries. We believe we are one of the leading and long-standing domestic SaaS providers in serving large enterprises in the finance industry in customer engagement with over 10 years of experience. We offer a comprehensive portfolio of customer engagement SaaS solutions that are highly intelligent, customizable and with proof of stability and security at scale with concurrence of over 10,000 agents. We continue to innovate by developing technologies that enable us to deliver a series of solutions and services which address the evolving and changing needs of our corporate clientele. According to the Report on the Industry Trend of SaaS in China published by Business Partner Consulting in March 2020, the SaaS industry is a fast-growing market in China, surging from approximately $2.3 billion in 2019 to $3.3 billion in 2020, and is expected to grow to approximately $6.9 billion in 2022.",SERVICES - PREPACKAGED SOFTWARE,305,2001,Contact Information,"Room 12A05, Block A, Boya International Center, Building 2, No. 1 Courtyard, Lize Zhongyi Road Chaoyang District, Beijing, China 100102",86-010-52411819,http://www.infobird.com/,"Infobird Co., Ltd",Financial Information,$101.0mil,$6.23 mil (last 12 months),$1.57 mil (last 12 months),IPO Profile,IFBD,NASDAQ,6.3,$4.00 - $4.00,$25.0 mil,WestPark Capital,-,4/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We pioneered a new category of software, the Intelligent Data Management Cloud, an AI-powered platform that connects, manages and unifies data across any multi-cloud, hybrid system. As of June 30, 2021, the company had approximately 5,700 customers in over 100 countries and territories worldwide, including 9 of the Fortune 10, 84 of the Fortune 100, and 923 of the Global 2000. The company had a subscription net retention rate of 116% for the quarter ended June 30, 2021.",SERVICES - PREPACKAGED SOFTWARE,5249,1993,Contact Information,"2100 Seaport Boulevard, Redwood City, California 94063",650) 385-5000,http://www.informatica.com/,Informatica Inc.,Financial Information,$8347.79mil,$1379.31 mil (last 12 months),$-101.0 mil (last 12 months),IPO Profile,INFA,NYSE,29.0,$29.00 - $32.00,$841.0 mil,Goldman Sachs/ J.P. Morgan/ Citigroup/ BofA Securities/ Credit Suisse/ Deutsche Bank Securities/ RBC Capital Markets/ UBS Investment Bank/ Wells Fargo Securities,Nomura/ Lion Tree Capital/ Macquarie Capital/ Academy Securities/ Siebert Williams Shank,10/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical stage pharmaceutical company developing therapeutics for Parkinson’s Disease, or PD, and related disorders that arise inside and outside of the brain. We filed two Investigational New Drug, or IND, applications with the U.S. Food and Drug Administration, or FDA, in the first quarter of 2019 for our lead asset candidate, IkT-148009. One IND is for the treatment of Parkinson’s Disease, while the second is for treatment of gastrointestinal, or GI, complications that arise as early symptoms of PD in patients. (Note: This IPO was upsized at pricing to 1.8 million shares, up from its previously trimmed size of 1.36 million shares, and the IPO was priced at $10, the low end of its $10-to-$12 range. This IPO was refiled on Dec. 4, 2020, following its postponement in November. In an S-1/A filing dated Nov. 2, 2020, the IPO’s size was cut to 1.36 million shares, down from 2.27 million shares in a previous filing. The price range remained the same at $10 to $12.)",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),2,2010,Contact Information,"3350 Riverwood Parkway SE, Suite 1927, Atlanta, Georgia, 30339, US",(678) 392-3419,http://www.inhibikase.com,Inhibikase Therapeutics,Financial Information,$145.7mil,$0.8 mil (last 12 months),$-4.5 mil (last 12 months),IPO Profile,IKT,NASDAQ,1.8,$10.00 - $10.00,$18.0 mil,ThinkEquity​ (a division of Fordham Financial Management),-,12/23/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biotechnology company with a pipeline of novel biologic therapeutic candidates, developed using our protein engineering expertise and proprietary single domain antibody, or sdAb, platform. Our sdAb platform allows us to pursue validated targets with clinical promise, but where other antibody and biologic based approaches have failed. Highly modular, our sdAbs can be combined with precise valencies and multiple specificities, creating therapeutic candidates designed to be capable of enhanced cell signaling, conditional activation or combined synergistic functions. We currently have four programs in ongoing Phase 1 clinical trials, three for the treatment of various cancers, and one for Alpha-1 Antitrypsin Deficiency, or AATD. Our most advanced therapeutic candidate, INBRX-109, is a tetravalent death receptor 5, or DR5, agonist being evaluated in patients diagnosed with chondrosarcoma and mesothelioma, two difficult-to-treat cancers. INBRX-106 is a hexavalent OX40 agonist currently being investigated in patients with locally advanced or metastatic solid tumors. Both INBRX-109 and INBRX-106 programs are designed to achieve target agonism through precise control of therapeutic valency. INBRX‑105 targets two proteins, each of which can lead to an enhanced anti-tumor immune response; it is engineered with the goal of improving safety through conditional target agonism. Based on preclinical mechanistic data, INBRX-106 and INBRX-105 may have the potential to be used in combination with, or in place of, currently approved checkpoint inhibitors. Our fourth program, INBRX-101, is an optimized, recombinant alpha 1 antitrypsin, or AAT, augmentation therapy for AATD. We anticipate additional data releases from all four of our clinical programs by the end of 2021.",Biological Products,80,2018,Contact Information,"11025 N. Torrey Pines Road, Suite 200 La Jolla, CA 92037",(858) 795-4220,http://www.inhibrx.com,Inhibrx,Financial Information,$623.2mil,$5.69 mil (last 12 months),$-74.45 mil (last 12 months),IPO Profile,INBX,NASDAQ,7.0,$17.00 - $17.00,$119.0 mil,Jefferies/ Evercore ISI/ Credit Suisse,LifeSci Capital,8/19/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading global provider of innovative, energy-based, minimally-invasive surgical aesthetic and medical treatment solutions. Within the global aesthetics market, our products and solutions are primarily designed to address three energy-based treatment categories comprised of: (i) face and body contouring; (ii) medical aesthetics; and (iii) women’s health. We have developed and commercialized products utilizing medically-accepted RF energy technology, which can penetrate deep into the subdermal fat, allowing adipose tissue remodeling.",ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,209,2008,Contact Information,"Tavor Building, Sha’ar Yokneam, P.O. Box 533, Yokneam 2069206, Israel",+972-4-9096313,http://www.inmodemd.com,InMode Ltd.,Financial Information,$447.6mil,$109.8 mil (last 12 months),$26.1 mil (last 12 months),IPO Profile,INMD,NASDAQ,5.0,$14.00 - $14.00,$70.0 mil,​Barclays/ UBS Investment Bank/ Canaccord Genuity,Baird,8/8/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are the leading healthcare delivery platform by number of participants focused on providing all-inclusive, capitated care to high-cost, dual-eligible seniors – people age 55+ who are eligible for both Medicare and Medicaid. We directly address two of the most pressing challenges facing the U.S. healthcare industry: rising costs and poor outcomes. Our patient-centered care delivery approach meaningfully improves the quality of care our participants receive, while keeping them in their homes for as long as safely possible and reducing over-utilization of high-cost care settings such as hospitals and nursing homes. Our patient-centered approach is led by our interdisciplinary care teams (primary care physicians, social workers and other experts) who design, manage and coordinate each participant’s personalized care plan. We directly contract with government payors, such as Medicare and Medicaid, and do not rely on third-party administrative organizations or health plans. We deliver our patient-centered care through the InnovAge Platform, which consists of (1) our Interdisciplinary Care Teams (“IDTs”) and (2) our community-based care delivery model. Our model is designed to generate savings for federal and state governments compared to the nursing home alternative. (Note: InnovAge Holding priced its IPO on March 3, 2021, at $21 – the top of its newly increased range – on 16.67 million shares to raise $350.07 million. The company raised its price range to $20 to $21, up from $17 to $19 initially, and kept the number of shares at 16.67 million in an S-1/A filing early on March 3, 2021, when the IPO was scheduled to price after the market’s close.)",Services - Health Services,,2016,Contact Information,"8950 E. Lowry Boulevard Denver, CO 80230",(844) 803-8745,http://www.InnovAge.com/,InnovAge Holding Corp.,Financial Information,$2730.4mil,$309.88 mil (last 12 months),$-20.22 mil (last 12 months),IPO Profile,INNV,NASDAQ,16.7,$21.00 - $21.00,$350.1 mil,J.P. Morgan /Barclays/Goldman Sachs/Citigroup,Baird/William Blair/Piper Sandler/Capital One Securities/Loop Capital Markets/Siebert Williams Shank/Roberts & Ryan,3/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This IPO is a small-cap unit offering on the NASDAQ. IPOScoop has NO CALL on unit offering IPOS, other than SPACs.) Innovative Eyewear develops and sells cutting-edge eyeglasses and sunglasses, which are designed to allow our customers to remain connected to their digital lives, while also offering prescription eyewear and sun protection. The company was founded by Lucyd Ltd. (the “Parent”), a portfolio company of Tekcapital. Based in the U.K., Tekcapital is a university intellectual property accelerator. Tekcapital builds portfolio companies around new technologies. Innovative Eyewear licensed the exclusive rights to the Lucyd® brand from Lucyd Ltd., which includes the exclusive use of all of Lucyd Ltd.’s intellectual property, including our main product, Lucyd Lyte® glasses. In January 2021, Innovative Eyewear fully launched its first commercial product, Lucyd Lyte. This initial product embodies our goal of creating smart eyewear for all day wear that looks like and is priced similarly to designer eyewear, but is also lightweight and comfortable, and enables the wearer to remain connected to their digital lives. The product was initially launched with six styles. In September 2021, an additional six styles were added. These 12 styles are each available with 56 different lens types, resulting in 668 variations of products currently available. Lucyd Lyte glasses enable the wearer to listen to music, take and make calls, and use voice assistants to perform many common smartphone tasks hands-free. (“Upgrade Your Eyewear”). We also believe that traditional frames, no matter how attractive, do not possess the functionality many eyeglass wearers need and want. Smart eyewear is part of a fast-growing technology-enhanced ecosystem, consisting of traditional eyewear, electronic in-ear devices (“hearables”) and digital assistants. We believe smart eyewear should also enable customers to freely interact with social media. While digital assistants, once enabled, can provide some of this interaction, we believe that the ability to receive and send social media posts with your voice will greatly enhance ease of use of these platforms on the go. To facilitate this, Innovative Eyewear has developed a full stack social media application called Vyrb™ which enables the user to receive and send posts through Lucyd Lyte smart glasses with your voice. The application launched out of beta in December 2021, and we are aiming to roll out software upgrades to Vyrb in the fourth quarter of 2022, which are currently planned to include new features like: monetization, ad-buying modules, an itemized upgrade system and content selling capabilities for social media creators. Note: Revenue and net loss figures are for the year ended Dec. 31, 2021.",Ophthalmic Goods,9,2019,Contact Information,"11900 Biscayne Blvd., Suite 630 North Miami, Florida, 33181",(786) 785-5178,http://www.lucyd.co/,"Innovative Eyewear, Inc.",Financial Information,$50.18mil,$0.69 mil (last 12 months),$-3.24 mil (last 12 months),IPO Profile,LUCY,NASDAQ,1.5,$5.50 - $7.50,$10.0 mil,Maxim Group LLC,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We were formed by Dr. Mohan Ananda, the founding chairman, CEO and president of Stamps.com, and Madan Menon, the CEO of Frientap, who are looking to leverage their extensive experience in starting and scaling businesses in the information technology and healthcare space, both domestically and internationally. Innovative International Acquisition Corp. will focus on companies in consumer technology, healthcare, information technology and enterprise SaaS (Software as a Service). (Incorporated in the Cayman Islands)",BLANK CHECKS,0,2021,Contact Information,"24681 La Plaza Ste 300 Dana Point, CA 92629",(805) 907-0597,,Innovative International Acquisition Corp.,Financial Information,$270.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IOACU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Cantor,-,10/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a rare disease biopharmaceutical company developing novel therapeutics for the treatment of diseases of abnormal mineralization impacting the vasculature, soft tissue and skeleton. Through our in-depth understanding of the biological pathways involved in mineralization, we are pursuing the development of therapeutics to address the underlying causes of these debilitating diseases. It is well established that two genes, ENPP1 and ABCC6, play key roles in a critical mineralization pathway and that defects in these genes lead to abnormal mineralization. We are initially focused on developing a novel therapy to treat the rare genetic diseases of ENPP1 and ABCC6 deficiencies.",PHARMACEUTICAL PREPARATIONS,24,2015,Contact Information,"321 Summer Street, Suite 400, Boston, MA 02210, USA",(857) 330-4340,http://www.inozyme.com,Inozyme Pharma,Financial Information,$349mil,$0 mil (last 12 months),$-22.5 mil (last 12 months),IPO Profile,INZY,NASDAQ,7.0,$16.00 - $16.00,$112.0 mil,BofA Securities/ Cowen/ Piper Sandler,Wedbush PacGrow,7/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to concentrate our efforts identifying businesses in the FinTech or financial services industry with an enterprise value of approximately $750 million to $1.5 billion, with particular emphasis on businesses that are providing or changing technology for traditional financial services (“FinTech”), those in the wealth, investment, asset management and insurance sectors, or certain types of technology companies that provide services to the FinTech or financial services companies. Such companies might include those providing artificial intelligence, blockchain, data and analytics, tech-enabled services, risk/compliance/KYC/AML solutions, including those focused on financial, regulatory, fraud and cybersecurity risk, and/or enterprise software solutions, among others. (Note: Insight Acquisition Corp. priced its SPAC IPO on Sept. 1, 2021, in line with the terms in its prospectus: 24 million units at $10 each to raise $240 million.)",BLANK CHECKS,0,2021,Contact Information,"333 East 91st Street New York, New York 10128",(917) 374-2922,,Insight Acquisition Corp.,Financial Information,$300.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,INAQ.U,NYSE,24.0,$10.00 - $10.00,$240.0 mil,Cantor,"Odeon Capital Group, LLC",9/2/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a specialty medical device company engaged in the research, development, manufacture, and marketing of proprietary respiratory support technology that is intended to provide an alternative to invasive mechanical ventilation, or MV, which is the standard of care today for the treatment of respiratory failure. Although it may be lifesaving, MV is associated with increased costs of care, extended lengths of stay in the hospital, frequent incidence of infections, ventilator dependence and mortality. The COVID-19 pandemic has further exposed the weaknesses and disadvantages of invasive MV that has both high association with considerable medical risks and iatrogenic complications, which further burdens the healthcare system with long hospital stays and high costs of treatment. We have developed a direct blood oxygenation technology called Augmented Respiration Technology, or ART. Our device, the ART500, is comprised of a minimally invasive, portable dual lumen cannula which is inserted into the jugular vein and utilizes our extra-corporeal direct blood oxygenation unit to elevate and stabilize declining oxygen saturation levels. The ART500’s structure provides the potential to extend respiratory treatment beyond ICU environments, making acute respiratory treatment available in regions and medical facilities without the need for ICUs. Our ART500 is designed to treat patients while awake, mobile and breathing spontaneously. Although our ART500 has not been tested in humans, and is not cleared or approved by the U.S. Food and Drug Administration, or FDA, or similar foreign regulatory bodies, we believe that our ART500 has the potential to reduce the patients’ length of stay in the ICU, as well as to reduce the rehabilitation period in the hospital due to the absence of the need to wean the patients after MV intubation that requires medically induced coma, and reduce the incidence of hospital re-admissions compared to MV. Note: We have not generated any revenues from the sale of our products. Net loss figure is for the year ended Dec. 31, 2020. (Note: Inspira Technologies OXY B.H.N. upsized its micro-cap IPO at pricing on July 13, 2021, to 2.91 million units – up from 2.31 million units in the prospectus – at $5.51 each, the low end of its $5.50 to $7.50 price range, to raise $16 million. Each unit consists of one share and a warrant to buy one share. The shares, under the symbol IINN, and the warrants, under the symbol IINNW, are expected to start trading Wednesday, July 14, 2021, on the NASDAQ. This IPO, which was filed initially in early March as a stock offering, was restructured in June as a unit offering. The company also switched underwriters. The deal had been among those expected to get priced during the week of April 5, 2021.)",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,89,2018,Contact Information,"2 Ha-Tidhar St., Ra’anana, 4366504 Israel",+972.4.6230333,http://www.inspira-technologies.com,Inspira Technologies Oxy B.H.N. Ltd.,Financial Information,$41.05mil,$0 mil (last 12 months),$-7.3 mil (last 12 months),IPO Profile,IINN,NASDAQ,2.9,$5.51 - $5.51,$16.0 mil,Aegis Capital Corp.,-,7/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company developing an innovative cell therapy pipeline of autologous tumor infiltrating lymphocyte, or TIL, therapies to treat patients with cancer. We are advancing our lead TIL product candidate, ITIL-168, to treat advanced melanoma. We plan to submit an investigational new drug (IND) application to the U.S. Food and Drug Administration and, if authorized to proceed, initiate a Phase 2 trial in the second half of 2021. We anticipate obtaining topline safety and efficacy data in 2023. This Phase 2 trial, if successful, has the potential to support a biologics license application (BLA) submission in 2023. We plan to initiate Phase 1 trials of ITIL-168 in additional indications with unmet medical need, including cutaneous squamous cell carcinoma, non-small cell lung cancer, head and neck squamous cell carcinoma and cervical cancer, in the first half of 2022. ITIL-168 will be manufactured in our company-operated facilities for our clinical trials and commercial sale, if approved. We are also developing a novel class of genetically engineered TIL therapies using our Co-Stimulatory Antigen Receptor, or CoStAR, platform. These modified TILs still rely on their native patient-specific T cell receptors (TCRs) to bind to tumor neoantigens, but have been enhanced to express novel CoStAR molecules, which bind to shared tumor-associated antigens and provide potent costimulation to T cells within the microenvironment. This approach has the potential to bring TIL therapy to patients with cancer types that have been historically resistant to immunotherapy. We anticipate submitting an IND for our lead CoStAR-TIL product candidate, ITIL-306, in the first half of 2022. (Note: Instil Bio priced its upsized IPO on March 18, 2021, in line with its upsized terms filed earlier on that date in an S-1/A: 16 million shares were priced at $20 – the top of its new $19-to-$20 range – to raise $320 million. In its SEC filing on March 18, Instil Bio increased the number of shares to 16 million from 13.9 million, and raised the price range to $19 to $20, up from $17 to $19 initially.)",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),150,2018,Contact Information,"3963 Maple Avenue, Suite 350 Dallas, TX 75219",(972) 499-3350,http://www.instilbio.com/,"Instil Bio, Inc.",Financial Information,$1976.58mil,$0.14 mil (last 12 months),$-37.74 mil (last 12 months),IPO Profile,TIL,NASDAQ,16.0,$20.00 - $20.00,$320.0 mil,Morgan Stanley/Jefferies/Cowen/Truist Securities,-,3/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
