General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"This is the second PropTech-focused blank-check company or SPAC sponsored by an affiliate of Tishman Speyer Properties, one of the world’s leading real estate owners, developers, operators and investment managers. Tishman Speyer had $56.8 billion in assets under management and 82.7 million square feet under management across 121 assets as of Sept. 30, 2020, the prospectus says. (SPAC is an acronym for special-purpose acquisition company.) From the SPAC prospectus: “We currently intend to focus on identifying businesses that can benefit from our sponsor’s leading brand, operational expertise and global network in the real estate industry, including real estate adjacent businesses and technologies targeting the real estate space, which we refer to as “PropTech” businesses. We define PropTech businesses broadly as those applying innovative digital technologies and technology-enhanced services and solutions to the identification, design, development, construction, operation, underwriting, acquisition, leasing, financing, management and disposition of real estate properties.” (Note: Tishman Speyer Innovation Corp. II upsized its SPAC IPO at pricing on Feb. 11, 2021, to 30 million units, up from 25 million, at $10 each to raise $300 million.)",BLANK CHECKS,0,2020,Contact Information,"45 Rockefeller Plaza New York, New York 10111",(212) 715-0300,,Tishman Speyer Innovation Corp. II,Financial Information,$375mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TSIBU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,BofA Securities/Allen & Co.,-,2/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: We are a bioelectronic device company delivering non-invasive neuromodulation products for treatment of inflammatory conditions. Bioelectronic medicine, also referred to as electroceuticals or neuromodulation, is the treatment of disease and conditions by preferentially activating electrical functions of the body to modify central or peripheral nerve activity.) Tivic Health Systems, Inc. is a commercial-phase bioelectronic medicine company focused on inflammation. Our first product, ClearUP® Sinus Relief (“ClearUP”), is a patented handheld device that uses ultra-low current electrical waves to relieve symptoms of sinus and nasal inflammation. ClearUP is a US FDA Class II and EU Class IIa medical device that has received three regulatory clearances: (US FDA 510(k) number K182025, US FDA De Novo number DEN200006 and EU CE Mark Certificate number CE 704687). ClearUP consistently gets high ratings from consumers across multiple sales platforms. McKinsey & Co estimates that bioelectronic medicine “represents a multibillion dollar opportunity even with modest penetration.” Bioelectronic medicine treats disease and conditions by modulating the electrical signals carried along various nerve pathways. The field grew out of the multi-billion-dollar neuromodulation industry and relied, historically, on implantable devices (e.g. pacemakers, spinal implants, deep brain stimulators). We have shown that ClearUP, a non-invasive bioelectronic therapy, can safely and comfortably deliver therapeutic benefits with a favorable safety profile. We have brought bioelectronic medicine to the home treatment market for nasal allergies, sinus infections, chronic sinusitis, cold and flu. ClearUP is sold through major on-line retail channels (Amazon.com, Walmart, Walgreens, Best Buy and Tivic Health) with over 500 4- and 5-star reviews. Note: Tivic Health Systems reported an accumulated deficit of $15.82 million since its inception in September 2016, the prospectus says. (Note: Tivic Health Systems upsized its IPO at pricing on Nov. 10, 2021, by pricing 3 million shares, up from 2.73 million in the prospectus, at $5.00 – the low end of its $5-to-$6 price range – to raise $15 million.)",ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,8,2016,Contact Information,750 MENLO AVE. #200 MENLO PARK CA 94025,(888) 276-6888,http://www.tivichealth.com/,"TIVIC HEALTH SYSTEMS, INC.",Financial Information,$27.24mil,$1.28 mil (last 12 months),$-5.89 mil (last 12 months),IPO Profile,TIVC,NASDAQ,3.0,$5.00 - $5.00,$15.0 mil,ThinkEquity,-,11/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Tivic Health Systems, Inc. is a commercial-phase bioelectronic medicine company focused on inflammation. Our first product, ClearUP™ Sinus Relief (“ClearUP”), is a patented handheld device that uses ultra-low current electrical waves to relieve symptoms of sinus and nasal inflammation. ClearUP is a US FDA Class II and EU Class IIa medical device that has received three regulatory clearances: (US FDA 510(k) number K182025, US FDA De Novo number DEN200006 and EU CE Mark Certificate number CE 704687). ClearUP consistently gets high ratings from consumers across multiple sales platforms (Walgreens, Walmart, Amazon.com and Best Buy) . Bioelectronic medicine treats disease and conditions by modulating the electrical signals carried along various nerve pathways. The field grew out of the multi-billion-dollar neuromodulation industry and relied, historically, on implantable devices (e.g. pacemakers, spinal implants, deep brain stimulators). We have shown that ClearUP, a non-invasive bioelectronic therapy, can safely and comfortably deliver therapeutic benefits with a favorable safety profile. We have brought bioelectronic medicine to the home treatment market for nasal allergies, sinus infections, chronic sinusitis, cold and flu. This $9.9 billion U.S. market is dominated by pharmaceuticals. We are currently preparing a second-generation version of ClearUP (“ClearUP Gen 2”) for market. Covered by the same patents, our ClearUP Gen 2 version of ClearUP is designed to lower cost for high-volume manufacturing and distribution. (See prospectus for regulatory discussion.) Jennifer Ernst is a co-founder and has served as our CEO and as a director since September 2016. She was our CFO from September 2016 to July 2021. Previously, Ms. Ernst served as the CEO of the U.S. subsidiary of Thin Film Electronics ASA from April 2011 to December 2015. Ms. Ernst also worked for Xerox PARC for over 20 years, where she held multiple go-to-market roles, including as the Director of Business Development.",Electromedical & Electrotherapeutic Apparatus,8,2016,Contact Information,"39899 Balentine Drive, Suite 200 Newark, CA 94560",(888) 276-6888,http://www.tivichealth.com/,"TIVIC HEALTH SYSTEMS, INC.",Financial Information,$48.84mil,$1.16 mil (last 12 months),$-4.5 mil (last 12 months),IPO Profile,TIVC,NASDAQ,2.7,$5.00 - $6.00,$15.0 mil,ThinkEquity,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We currently intend to concentrate our efforts in identifying businesses that provide critical technologies in the industrial supply chain recognized by the United States Government to maintain technological leadership, national security and supply chain independence. Such vital technologies include, but are not limited to, advanced manufacturing, artificial intelligence, automation, data security, energy storage and power management, financial technology (payment solution), industrial software, internet of things (“IoT”), microelectronics, robotics and wireless communications equipment. (Incorporated in the Cayman Islands) (Note: TKB Critical Technologies 1 priced its SPAC IPO on Oct. 26, 2021, in line with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"400 Continental Blvd, Suite 600 El Segundo, CA 90245",310-426-2153,,TKB CRITICAL TECHNOLOGIES 1,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,USCTU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Jefferies,-,10/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to capitalize on our management team’s experience and domain knowledge across specific sectors, including information technology (“IT”), healthcare, business services, and financial services. We may also consider companies that are geared towards addressing evolving environmental, social and governance (“ESG”) related issues. (We are a new blank-check company organized under the laws of Delaware.) Our CEO is John Michael Lawrie. Our sponsor is an affiliate of TLG Capital Management. TLG (The Lawrie Group) operates as an independent private equity fund manager pursuing value investment opportunities in the public and private markets. TLG’s founding chief executive officer, John Michael Lawrie, is a technology industry veteran with recognized turnaround experience. Mr. Lawrie is joined by David Johnson, a corporate strategist with acquisition integration expertise, on TLG’s investment team. Mr. Johnson has previously served as a senior managing director responsible for technology investments of Blackstone Group, a leading investment firm. (Note: TLG Acquisition One Corp. upsized its IPO at pricing on Jan. 27, 2021: 35 million units, up from 30 million in the prospectus, were priced at $10 each to raise $350 million.)",BLANK CHECKS,0,2020,Contact Information,"515 North Flagler Drive, Suite 520 West Palm Beach, FL 33401",561‐945‐8340,,TLG Acquisition One Corp.,Financial Information,$375.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TLGA.U,NYSE,35.0,$10.00 - $10.00,$350.0 mil,RBC Capital Markets,-,1/28/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on targets in industries where we believe our management team and our founder’s expertise will provide us with a competitive advantage, including biopharma or technology enabled business-to-consumer (“B2C”) industries globally. We believe the innovations in these sectors that have emerged in recent years, partly as a response to the broad social, economic, and behavioral changes arising from the COVID-19 global pandemic, provide attractive opportunities to target high growth companies with technology and business model innovation. For example, by virtue of our team’s industry network and our founder’s recent investments, we have turned our attention towards certain sub-segments in healthcare, including neurology and rare diseases, where we believe we can find attractive targets for our business combination. (Incorporated in the Cayman Islands) While we will target companies globally, we believe that our team’s strong ties to Asia gives us an advantage in sourcing Asia-originated biopharma companies with global aspirations for the purposes of a business combination in the U.S. market. We believe favorable innovation and regulatory trends in Asia should position us well for such opportunities. In B2C technologies, we will look for ways to capitalize on our team’s previous work with and/or investments; for example, we will leverage our experience in Asian gaming companies and focus on the implications of the big changes that are taking place in the industry due to the surge in the post-COVID consumer demand for a wide range of virtual entertainment and lifestyle products. We will not undertake an initial business combination with any entity with principal business operations in China (including Hong Kong and Macau).  Mr. Jin-Goon Kim is our founder, chairman and CEO. Mr. Kim has two decades of senior leadership experience in private equity investment and as a serial transformational CEO in industry-leading public and private companies. From 2006 to 2016 Mr. Kim was with TPG Capital, a leading global private equity firm, where he served as a partner and a member of its Asia investment review committee. In his capacity as a TPG partner, Mr. Kim also served as a CEO or transformation leader of multiple TPG portfolio companies, often in parallel. Before joining TPG Capital, Mr. Kim served from 2002 to 2006 as president of Dell Korea, the Korean affiliate of Dell, a global leader in hardware, software and services with more than $60 billion in annual sales in 2020. He successfully led the implementation of Dell’s direct model in Korea for the first time, firmly establishing Dell as a leading player in a market where it had previously struggled to secure a meaningful market presence or to build a profitable business. Mr. Kim earned an MPP from the Kennedy School of Government at Harvard College, a diploma from the Hopkins-Nanjing Centre, and an AB in East Asian Languages and Civilizations and Government from Harvard College. (Note: TLGY Acquisition Corp. upsized its SPAC IPO at pricing on Nov. 30, 2021, to 20 million units, up from 17.5 million units, at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"4001 Kennett Pike, Suite 302 Wilmington, DE 19807",(302) 499-4656,,TLGY Acquisition Corp.,Financial Information,$243.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TLGYU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Mizuho Securities,Baird,12/1/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search initially on target businesses operating in Asia (excluding China). We will not undertake our initial business combination with a target business with its principal business operations in China (including Hong Kong and Macau). (Incorporated in the Cayman Islands) Our sponsor, 2TM Holding LP, a Delaware limited partnership, is based in the United States. Our sponsor’s daily ordinary course operations, including its bank accounts, financial books and records, tax matters and investment activities, are handled primarily by Dahe Zhang, managing member of its general partner and a United States resident. In addition, a majority of our management team are United States citizens. Mr. Linan Gong has served as our Executive Director and Chairman since July 2021. Mr. Gong is a seasoned management and finance professional with over 10 years of experience in the financial industry. Since 2017, Mr. Gong has served as the Executive Director at Hong Kong Quasar Securities Co., Ltd. and Quasar Asset Management Co., Ltd. and as the Executive Director at Hong Kong Dragon Financial Holdings Co., Ltd. From 2008 to 2012, Mr. Gong served as the CEO of China Daqing M&H Petroleum Holdings Co., Ltd., which is primarily in the business of crude petroleum and natural gas. From 1997 to 2016, he served as the Board Secretary, Deputy Director of Custody Department, Deputy Director and Director of Share Reform Department, and the Deputy General Manager of Heilongjiang Securities Registration Co., Ltd. Mr. Gong received his bachelor’s degree from Pacific National University in Khabarovsk, Russia. Mr. Gong is a PRC citizen and resident.",BLANK CHECKS,0,2021,Contact Information,"500 Fifth Avenue, Suite 938 New York, NY 10110",(347) 627-0058,,TMT Acquisition,Financial Information,$79.09mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TMTCU,NASDAQ,6.0,$10.00 - $10.00,$60.0 mil,Maxim Group LLC,Revere Securities LLC,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a provider of automotive financing facilitation and management services targeting existing and prospective ridesharing drivers. We also operate an online P2P lending platform providing loan matching services connecting investors with individual and small-to-medium-sized enterprise borrowers. Our operations are based in Chengdu, the center of southwest China and focus on servicing our customers primarily in Sichuan province.",FINANCE SERVICES,40,2019,Contact Information,"Suite 08, Floor 24, Unit 1, Building 1 No. 88 Shujin Road, High-New Tech District Chengdu, Sichuan, China 610041",+86 28 87099772,,To Prosperity Technology,Financial Information,,$0.8 mil (last 12 months),$-0.6 mil (last 12 months),IPO Profile,BCHT,NASDAQ,0.0,$0.00 - $0.00,$8.0 mil,TBA,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our mission is to empower the restaurant community to delight their guests, do what they love, and thrive. Toast is a cloud-based end-to-end technology platform built for the entire restaurant community. Our platform provides a comprehensive suite of software as a service, or SaaS, products, financial technology solutions, including integrated payment processing, restaurant-grade hardware and a broad ecosystem of third-party partners. We serve as the restaurant operating system, connecting front of house and back of house operations across dine-in, takeout and delivery channels. As of June 30, 2021, approximately 48,000 restaurant locations across approximately 29,000 customers, processing over $38 billion of gross payment volume in the trailing 12 months, partnered with Toast to optimize operations, increase sales, engage guests and maintain happy employees. (Note: Toast priced its IPO on Sept. 21, 2021, at $40 – $4 above the top of its $34-to-$36 range – on 21.7 million shares. The IPO’s price range initially was $30 to $33 on the same number of shares.)",SERVICES - PREPACKAGED SOFTWARE,2200,2011,Contact Information,"401 Park Drive, Suite 801 Boston, MA 02215",(617) 297-1005,http://www.toasttab.com/,"Toast, Inc.",Financial Information,$17476.6mil,$1183.13 mil (last 12 months),$-358.31 mil (last 12 months),IPO Profile,TOST,NYSE,21.7,$40.00 - $40.00,$869.6 mil,Goldman Sachs/ Morgan Stanley/ J.P. Morgan/ KeyBanc Capital Markets/ William Blair/ Piper Sandler,Canaccord Genuity/ Needham & Company/ R. Seelaus & Co.,9/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a retail shopping mall operator in China that seeks to form a joint business and collaborative relationship with and amongst our tenants. Our strategy is to lease, redevelop, and manage well-located, retail shopping malls in Tier 2, Tier 3 and Tier 4 cities, with a primary emphasis on Tier 3 and 4 cites that generate attractive risk-adjusted returns. We renovate these commercial retail shopping malls that have generally been poorly managed, and redevelop and design them to enhance their architectural style and image through interior and exterior improvements. We then lease spaces in these properties to tenants. We are redeveloping properties into innovative retail shopping malls that strategically rethink the types of stores to which consumers will respond. We believe that when consumers visit shopping centers and malls, they are looking for experiences that go well beyond traditional shopping. We focus our tenant mix to emphasize consumer experience. Our retail shopping malls focus on non-designer stores and independent specialty retailers. (Note: Financial figures are for the year ended Dec. 31, 2019, according to the prospectus.)",REAL ESTATE,,2012,Contact Information,"555 Taishan Street, Tai’an City, Shandong Province People’s Republic of China 271000",(+86) 538 807 7188,,"TONY FUN, INC.",Financial Information,$121.15mil,$2.0 mil (last 12 months),$-2.7 mil (last 12 months),IPO Profile,TONY,NASDAQ,4.2,$7.00 - $7.50,$30.5 mil,TBA,,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are the category-leading brand, by net sales, in the $85 billion U.S. women’s plus-size apparel and intimates market, which serves 90 million plus-size women, defined as wearing sizes 10 and up. Torrid is the largest direct-to-consumer brand of women’s plus-size apparel and intimates in North America by net sales. We grew our net sales by 8% CAGR between 2017 and 2020, making us among the fastest growing direct-to-consumer brands in the plus-size apparel and intimates market. We served 3.2 million active customers and generated net sales of $974 million in 2020. We design for a 25- to 40-year-old curvy woman, who leads a social and active lifestyle and wants to wear clothes that make her look and feel good. While 58% of our 2020 customers are under 40 years old and our average customer is a size 18, our products and style appeal to women of all ages and across the range of plus-sizes. Our target market is large, growing and underserved across both online and in-store channels. The average plus-size woman has historically struggled to find stylish products that fit well and 78% of plus-size women reported that they would spend more on clothing if they had more options available in their size. We believe Torrid stands to benefit from thriving cultural movements involving female empowerment, body positivity and socially-influenced purchasing. Growing celebration of femininity, inclusivity and self-identity, along with the emergence of plus-size celebrities and influencers, inspires young curvy customers to demand more flattering and stylish clothing they are proud to wear. At the same time, younger generations are embracing social media platforms, including Instagram, which act as vehicles for community building and discovery. This seamless, constant exchange of community-based inspiration encourages consumers to purchase better-fitting and youthful clothing that allows for unapologetic self-expression. We believe these cultural shifts will continue to support the growth of the women’s plus-size apparel market. We market directly to consumers via our e-Commerce platform and our physical footprint of 608 stores as of May 1, 2021. E-Commerce sales represented 42% and 48% of net sales in 2018 and 2019, respectively, having grown by 28% in 2018 and 28% in 2019. In 2020, e-Commerce sales represented 70% of net sales. Our proprietary product offering delivers a superior fit for the curvy woman that makes her love the way she looks and feels. We offer our customer high quality products across a broad assortment that includes tops, denim, dresses, intimates, activewear, footwear and accessories. Our style is unapologetically youthful and sexy. We believe our customer values the appeal and versatility of our curated product assortment that helps her look good for any occasion, including weekend, casual, work and dressy, all at accessible price points. (Note: Torrid Holdings upsized its IPO at pricing on June 30,2021, to 11 million shares, up from its upsized IPO of 10 million shares, and priced the stock at $21 – the top of its $18-to-$21 range – to raise $231 million. Torrid had raised ths size of its IPO to 10 million shares, up from its initial size at 8 million shares,in an S-1/A filing dated June 30, 2021 – early on the morning of its scheduled pricing date.)",Retail - Apparel & Accessory Stores,7308,2001,Contact Information,"18501 East San Jose Avenue City of Industry, California 91748",(626) 667-1002,http://www.torrid.com/,Torrid Holdings,Financial Information,$2145.0mil,$974.0 mil (last 12 months),$25.0 mil (last 12 months),IPO Profile,CURV,NYSE,11.0,$21.00 - $21.00,$231.0 mil,Morgan Stanley/ BofA Securities/ Goldman Sachs/ Jefferies/Baird/ Cowen/ William Blair/ Telsey Advisory Group,-,7/1/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to acquire and operate a business in the energy industry and believe our management team together with Tortoise, an affiliate of our sponsor, are well suited to identify opportunities that have the potential to generate attractive risk-adjusted returns for our stockholders, although we may pursue a business combination opportunity in any business or industry.",BLANK CHECKS,0,2019,Contact Information,"452 Fifth Avenue, 14th Floor, New York, NY 10018, US",(913) 981-1020,,Tortoise Acquisition,Financial Information,$281.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SHLLU,NYSE,22.5,$10.00 - $10.00,$225.0 mil,Barclays/ Goldman Sachs/ UBS Investment Bank,-,2/28/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We have not selected any business combination target and we have not, nor has anyone on our behalf, initiated any substantive discussions, directly or indirectly, with any business combination target. We intend to focus our search for a target business in the broad energy transition or sustainability arena targeting industries that require innovative solutions to decarbonize in order to meet critical emission reduction objectives.",BLANK CHECKS,0,2020,Contact Information,"5100 W. 115th Place, Leawood, KS 66211, US",(913) 981-1020,,Tortoise Acquisition Corp. II,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SNPR.U,NYSE,30.0,$10.00 - $10.00,$300.0 mil,Barclays/ Goldman Sachs,-,9/11/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,We intend to focus its search for a target business in the broad energy transition or sustainability arena targeting industries that provide or require innovative solutions to decarbonize in order to meet critical emission reduction objectives. (Incorporated in the Cayman Islands),BLANK CHECKS,0,2021,Contact Information,"5100 W. 115th Place Leawood, KS 66211",(913) 981-1020,,TortoiseEcofin Acquisition Corp. III,Financial Information,$375.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TRTL.U,NYSE,30.0,$10.00 - $10.00,$300.0 mil,Barclays/ Goldman Sachs/ Cantor,Academy Securities,7/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on industries that complement our sponsor’s and management team’s backgrounds in technology, digitalization, and disruption. As described further below, we currently intend to consummate our initial business combination with an independent company in sectors that The Production Board, LLC (“TPB” or “The Production Board”), the parent company of our sponsor, TPB Acquisition Sponsor I, LLC, operates in. Founded by David Friedberg, TPB is a holding company of businesses established to solve fundamental problems that affect our planet, by reimagining systems of production in agriculture, food, biomanufacturing, human health and life sciences. (Incorporated in the Cayman Islands) (Note: TPB Acquisition Corp. I further downsized its SPAC IPO at pricing on Aug. 10, 2021, to price 17.5 million units, down from 20 million, at $10 each to raise $175 million. The company had downsized its IPO to 20 million units, down from 25 million units, at $10 each in an S-1/A filing dated April 21, 2021.)",BLANK CHECKS,0,2021,Contact Information,"1 Letterman Drive Suite A3-1 San Francisco, CA 94129",(415) 854-7074.,,TPB Acquisition Corp I,Financial Information,$200.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TPBAU,NASDAQ,17.5,$10.00 - $10.00,$175.0 mil,Barclays/ Code Advisors LLC,-,8/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a newly incorporated blank check company. Our sponsor is an affiliate of TPG, a leading global alternative investment firm with over $79 billion of assets under management as of March 31, 2020. We are focused on sponsoring the public listing of a company that combines attractive business fundamentals with or with the potential for strong environmental, social and governance (“ESG”) principles and practices through a business combination. Our relationship with TPG gives us advantaged insights into promising companies and potential transactions due to our profile of being leading impact investors with our affiliate, The Rise Fund. Karl Peterson is our non-executive chairman and director. He was the founding president and CEO of Hotwire.com. Mr. Peterson has more than 25 years of experience in the private equity arena. He has overseen three successful SPAC transactions. He is the as chairman of Sabre, a leading vertical software company, and Accel Entertainment, a leading gaming-as-a-service company. Michael MacDougall is our president. He has 21 years of private equity investing experience across a broad range of sectors. Since 2017, he has played a leadership role in the TPG Pace Group, which manages our permanent capital and SPAC investing efforts. He recently served as the managing partner for Pace Energy, which was one of TPG Pace Group’s three successful SPACs.",BLANK CHECKS,0,2020,Contact Information,"301 Commerce St., Suite 3300 Fort Worth, TX 76102",(212) 405-8458,,TPG Pace Beneficial Finance Corp.,Financial Information,$437.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TPGY.U,NYSE,35.0,$10.00 - $10.00,$350.0 mil,Deutsche Bank Securities/ JPMorgan/ Barclays,Northland Capital Markets/ Siebert Williams Shank,10/7/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: TPG Pace Beneficial II Corp. is offering Class A ordinary shares – NOT units, which are more typical of SPACs. This SPAC or blank-check company is incorporated in the Cayman Islands.) We are focused on sponsoring the public listing of a company that combines attractive business fundamentals with, or with the potential for strong environmental, social and governance (“ESG”) principles and practices through a business combination. (Note: TPG Pace Beneficial II Corp. priced its SPAC IPO on April 13, 2021, in line with the terms in its prospectus: 35 million Class A ordinary shares at $10 each to raise $350 million.)",BLANK CHECKS,0,2021,Contact Information,"301 Commerce St., Suite 3300 Fort Worth, TX 76102",(212) 405-8458,,TPG Pace Beneficial II Corp.,Financial Information,$397.89mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,YTPG,NYSE,35.0,$10.00 - $10.00,$350.0 mil,Deutsche Bank Securities/ JPMorgan/ Goldman Sachs,Northland Securities/ Siebert Williams Shank,4/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: This blank-check company or SPAC offering consists of Class A ordinary shares. This is NOT a unit offering, which is typical for blank-check or SPAC IPOs. TPG Pace Solutions Corp. – proposed symbol TPGS – is incorporated in the Cayman Islands. TPG, the private equity behemoth, has a significant ownership interest in the sponsor of TPGS.) We intend to acquire one or more businesses that we believe are underperforming their potential in industries that are otherwise exhibiting stable or improving fundamentals. TPGS is an affiliate of TPG, a leading global alternative investment firm with about $85 billion of assets under management as of Sept. 30, 2020. TPG was founded in 1992 by David Bonderman and James Coulter. In 2015, Jon Winkelried joined TPG as Co-CEO alongside Mr. Coulter (Co-CEO) and Mr. Bonderman (Chairman). Some of TPG’s previous investments include Airbnb (IPO 2020), Box (IPO 2015), C3.ai (IPO 2020), Domo (IPO 2018), Hotwire (sold 2003), McAfee (IPO 2020), Sabre (IPO 2014), Spotify (direct list 2018), Survey Monkey (IPO 2018) and Uber (IPO 2019). TPG is sponsoring two other blank check companies, TPG Pace Beneficial II Corp. (“Pace Beneficial II”) and TPG Pace Tech Opportunities II Corp. (“Pace Tech Opportunities II”) that plan to complete their initial public offerings in the first half of 2021. TPG also backed two other SPACs that bear its name: TPG Pace Beneficial Finance and TPG Pace Tech Opportunities Corp. Both went public in October 2020. (Note: TPG Pace Solutions Corp. priced its SPAC IPO on April 8, 2021, in sync with the terms in its prospectus: 25 million Class A ordinary shares to raise $250 million.)",BLANK CHECKS,0,2021,Contact Information,"301 Commerce St., Suite 3300 Fort Worth, TX 76102",(212) 405-8458,,TPG Pace Solutions Corp.,Financial Information,$284.78mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TPGS,NYSE,25.0,$10.00 - $10.00,$250.0 mil,Deutsche Bank Securities/ J.P.Morgan/ Goldman Sachs,Northland Securities/ Siebert Williams Shank,4/9/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a newly organized blank check company. We believe we are uniquely positioned to pursue a business combination with a promising technology company. Our sponsor is an affiliate of TPG. Our team is comprised of experienced technology investors and operators with nearly 50 years of combined investment, transactional and senior management experience. Additionally, our relationship with TPG gives us advantaged insights into companies and potential transactions held by private equity funds (through TPG Capital) as well as those owned by founders and the venture community (through TPG Growth). We believe we are the only SPAC sponsor targeting technology companies to have these sourcing and investment insight advantages in addition to our experience of leading three companies into the public markets through the SPAC process.  TPG and our team have a long history of investing in leading technology companies. Some of TPG’s prior investments include: Advent (sold 2015), Airbnb, Box (IPO 2015), C3.ai, Checkmarx, Domo (IPO 2018), Ellucian, Eze Software (sold 2018), Hotwire (sold 2003), IQVIA (IPO 2013), Jio, Lynda.com (sold 2015), McAfee, Sabre (IPO 2014), Spotify (direct list 2018), Survey Monkey (IPO 2018), Tanium, Uber (IPO 2019), Vertafore (sold 2016), Wellsky, Wind River and Zscaler (IPO 2018). Through these investments and others, our team and TPG have built a significant network with investors and management teams, which we believe will be helpful in consummating a successful business combination with an attractive target.",BLANK CHECKS,0,2020,Contact Information,"301 Commerce St., Suite 3300 Fort Worth, TX 76102",(212) 405-8458,,TPG Pace Tech Opportunities Corp.,Financial Information,$562.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,PACE.U,NYSE,45.0,$10.00 - $10.00,$450.0 mil,"Deutsche Bank Securities/ JPMorgan/ Barclays/ TPG Capital BD, LLC LLC",Northland Capital Markets/ Siebert Williams Shank,10/7/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
