General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"(Khosla Ventures Acquisition Co. III is offering shares of Class A common stock. This is not your typical SPAC unit offering.) We intend to focus our search for a target business addressing a large market opportunity with a highly differentiated, proprietary technology. (Note: Khosla Ventures Acquisition Co. III priced its SPAC IPO on March 23, 2021, in line with the terms in its prospectus: 50 million shares at $10 each to raise $500 million.)",BLANK CHECKS,0,2021,Contact Information,"2128 Sand Hill Road. Menlo Park, CA 94025, US",(650) 376-8500,,Khosla Ventures Acquisition Co. III,Financial Information,$563mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KVSC,NASDAQ,50.0,$10.00 - $10.00,$500.0 mil,Goldman Sachs/ Citigroup,-,3/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Kidpik offers subscription services for children’s clothing, including shoes, for girls and boys in sizes 2T-16. Kidpik styles and delivers outfits directly to members’ doors. To determine what members will receive in a subscription box, consumers take a 3-minute style quiz on www.kidpik.com, which provides us information about silhouettes, colors, prints, fits, level of sparkle, favorite looks, and other style preferences they or their kids may have. Members then select a box delivery frequency that works best for them – every 4, 6, or 12 weeks, and enter their shipping and payment information. Our stylists, in conjunction with our propriety algorithm, select coordinating, mix-&-match outfits which are personalized to each child’s unique style preferences. Using our own warehouse facility and management team, we ensure that each box is packed consistently. The outfits in the box are picked by our stylists and are a surprise to our members when they receive their box. The box of personalized fashion is shipped based on our members’ chosen frequency. Members pay no styling, shipping, return or exchange fees for their boxes and only pay for what they keep. If a member would like to return or exchange any item, it is free. They are only required to put the items into a pre-paid USPS bag, which we provide upon delivery, and drop it in a USPS mailbox. Starting on Aug. 24, 2021, we began testing a styling fee charge to new members that is credited toward items they purchase. All current active subscription members have been grandfathered into our prior pricing model and are provided use of our styling service for free. Ezra Dabah, our CEO and chairman, our principal stockholder, currently controls approximately 93.7% of the voting power of our capital stock (based on shares of common stock outstanding as of Oct. 29, 2021) and will control approximately 71.9% of the combined voting power of our capital stock upon completion of this offering. Mr. Dabah is also the CEO of Nina Footwear. He is the former CEO and chairman of The Children’s Place. (Note: Kidpik upsized its IPO at pricing on Nov. 10, 2021, by pricing 2.12 million shares, up from 1.67 million in the prospectus, at $8.50 – near the low end of its $8-to-$10 price range – to raise $18.02 million.)",Retail - Online clothing subscription service,33,2015,Contact Information,"200 Park Avenue South, 3rd Floor New York, New York 10003",(212) 399-2323,http://www.kidpik.com/,Kidpik Corp.,Financial Information,$60.95mil,$21.49 mil (last 12 months),$-5.17 mil (last 12 months),IPO Profile,PIK,NASDAQ,2.1,$8.50 - $8.50,$18.0 mil,EF Hutton (A division of Benchmark Investments),-,11/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"TGR is a newly organized blank check company, incorporated as a Delaware corporation, formed for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses, which we refer to throughout this prospectus as our “initial business combination.” We have not selected any business combination target and we have not, nor has anyone on our behalf, engaged in any substantive discussions, directly or indirectly, with any business combination target with respect to our initial business combination. Although we may pursue an initial business combination in any industry, we intend to capitalize on our management team’s core competencies to focus our search in the energy and natural resources industry in North America.",BLANK CHECKS,0,2021,Contact Information,"777 Taylor St. Fort Worth, Texas 76102",(817) 945-9700,,Kimbell Tiger Acquisition Corp.,Financial Information,$200.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TGR.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,UBS Investment Bank,-,2/4/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are the largest private provider of high-quality early childhood education (ECE) in the United States by center capacity. We are a mission-driven organization, rooted in a commitment to providing all children with the very best start in life. We serve children ranging from six weeks to 12 years of age across our market-leading footprint of 1,500 early childhood education centers with capacity of more than 197,000 children and nearly 650 before- and after-school sites located in 40 states and the District of Columbia as of Jan. 1, 2022. We believe families choose us because of our differentiated inclusive approach and our commitment to delivering every child a high-quality educational experience in a nurturing and engaging environment. We operate all of our centers under the KinderCare platform and utilize a consistent curriculum and operational approach across our network. We offer a differentiated value proposition to the children, families, schools and employers we serve, driven by our market-leading scale and commitment to quality, access, and inclusion. We leverage our extensive network of community-based centers, employer-sponsored programs and before- and after-school sites to meet parents where they are, which is an important factor in the context of evolving work styles as a result of the COVID-19 pandemic. Note: Revenue and net income figures are for the fiscal year (12-month period) ended Jan. 1, 2022. (Note: KinderCare Learning Companies, Inc., revived its previously postponed IPO – with no terms and no estimated IPO proceeds – in an S-1/A filing dated March 9, 2022. On Nov. 19, 2021, KinderCare said it had postponed its IPO, citing regulatory delays. The KinderCare deal initially had been expected to start trading on Nov. 19, a day’s delay after indications on Nov. 17 that the IPO had been trimmed in size and priced at $3 below its $18-to-$21 range – but the deal was not declared effective.)",SERVICES-CHILD DAY CARE SERVICES,35000,1969,Contact Information,"650 NE Holladay, Suite 1400 Portland, OR 97232",(503) 872-1300,http://www.kindercare.com/,"KinderCare Learning Companies, Inc. (KC Holdco)",Financial Information,,$1807.81 mil (last 12 months),$88.41 mil (last 12 months),IPO Profile,KLC,NYSE,0.0,$0.00 - $0.00,$0.0 mil,Barclays/ Morgan Stanley/ Jefferies/ BofA Securities/ Goldman Sachs/ Baird/ Citigroup/ Credit Suisse/ Macquarie Capital,Loop Capital Markets/ Ramirez & Co./ R. Seelaus & Co.,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are the largest independent cloud service provider in China, according to Frost & Sullivan. We have built a comprehensive and reliable cloud platform consisting of extensive cloud infrastructure, cutting-edge cloud products and well-architected industry-specific solutions across public cloud, enterprise cloud and AIoT cloud services, based on which we have achieved a leading position in the cloud market in China. We are the third largest internet cloud service provider in China with a market share of 5.4% in terms of revenue from IaaS and PaaS public cloud services in 2019, according to Frost & Sullivan.",PREPACKAGED SOFTWARE,1841,2012,Contact Information,"Kingsoft Tower, No. 33, Xiao Ying West Road, Haidian District Beijing, 100085, the People’s Republic of China",+86 10 6292 7777,https://www.ksyun.com,Kingsoft Cloud Holdings,Financial Information,$3488.4mil,$568.3 mil (last 12 months),$-166.8 mil (last 12 months),IPO Profile,KC,NASDAQ,30.0,$17.00 - $17.00,$510.0 mil,J.P. Morgan/ UBS Investment Bank/ Credit Suisse/ CICC,-,5/8/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to concentrate our efforts on identifying businesses in the financial services industry with a focus on delivering differentiated financial services in the wealth management, financial advisory and investment management sectors to the mass affluent and private client investor community. Gary Wilder is our executive chairman. Michael Nessim is our CEO. Mr. Wilder is the group CEO of Kingswood Holdings Limited (“KWG”), a publicly traded wealth and investment management group with about $6 billion of assets under advice and management. Mr. Nessim is the president of Kingswood US. He is also the president and CEO of Benchmark Investments, Inc., an independent broker-dealer, and Benchmark Advisory Services, LLC, a registered investment advisor in the U.S. (Note: This SPAC’s IPO was trimmed to 10 million units in an SEC filing dated Nov. 5, 2020, down from 12.5 million units in a previous filing dated Oct. 23. The size initially was 15 million units. The price remained at $10 per unit.)",BLANK CHECKS,0,2020,Contact Information,"17 Battery Place, Room 625 New York, NY 10004",(212) 404-7002,,Kingswood Acquisition Corp.,Financial Information,$125.6mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KWAC.U,NYSE,10.0,$10.00 - $10.00,$100.0 mil,Oppenheimer & Co.,Odeon Capital Group,11/20/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a biopharmaceutical company focused on the discovery and development of small molecule kinase inhibitors for difficult-to-treat, genomically defined cancers. Our mission is to expand the reach of targeted therapeutics by developing products for underserved populations. We utilize our deep expertise in structure-based drug discovery, translational research and patient-driven precision medicine, which we collectively refer to as our Kinnate Discovery Engine, to develop our targeted therapies. Our most advanced product candidate is KIN002787, which is a Rapidly Accelerated Fibrosarcoma (RAF) inhibitor we are developing for the treatment of patients with lung cancer, melanoma and other solid tumors. (Note: The deal was upsized at pricing: 20 million shares (vs. 11.5 million filed) – priced at $20 (above the new range of $18-$19), after the deal was increased by 25 percent in an SEC filing on Dec. 2, 2020.)",Pharmaceuticals,27,2018,Contact Information,"11975 El Camino Real, Suite 101 San Diego, CA 92130",(858) 299-4699,http://www.kinnate.com,Kinnate BioPharma Inc.,Financial Information,$830.5mil,$0 mil (last 12 months),$-26.1 mil (last 12 months),IPO Profile,KNTE,NASDAQ,12.0,$20.00 - $20.00,$240.0 mil,Goldman Sachs/ SVB Leerink/ Piper Sandler,Wedbush PacGrow,12/3/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"KINS Technology Group is focused on identifying and acquiring transformative technology businesses that are shaping the digital future and creating a new paradigm of communications and computing. The five technology pillars of this new paradigm are next generation connectivity, open software, edge-cloud computing, predictive data analytics, and immersive media technologies.  We believe the world is at an inflection point and these technologies will transform all vertical market segments, including IT, industrial, transportation, smart infrastructure, healthcare, education, agriculture, and entertainment. Khurram Sheikh has served as our founder, chairman and CEO since our inception. Mr. Sheikh has been at the forefront of innovation in the technology, mobile, semiconductor, telecom and media industries for the past 25 years with CEO and CTO roles at leading technology companies. (Note: KINS Technology Group upsized its IPO at pricing: 24 million units (vs. 20 million in the SEC filing) were priced at $10 each.)",BLANK CHECKS,0,2020,Contact Information,"Four Palo Alto Square, Suite 200 3000 El Camino Real Palo Alto, CA 94306",650-575-4456,,KINS Technology Group Inc.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KINZ.U,NASDAQ,24.0,$10.00 - $10.00,$240.0 mil,UBS Investment Bank/ Stifel/ BTIG,JMP Securities,12/15/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,We are a target discovery and gene editing company utilizing artificial intelligence and our proprietary neural network platform with a therapeutic focus on immuno-oncology. Our proprietary target discovery engine is called “Diamond.” Diamond is a computational platform and a neural network that can identify new cancer immunological targets for T cells and B cells. Diamond is an artificial intelligence bioinformatic approach that can identify novel surface tumor targets. It uses public and proprietary samples and can expand into the tumor target space.,BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),11,2006,Contact Information,"7707 Fannin, Suite 140, Houston, TX 77054, US",(832) 968-4888,http://www.kiromic.com,Kiromic Biopharma,Financial Information,$94.1mil,$0 mil (last 12 months),$-3.73 mil (last 12 months),IPO Profile,KRBP,NASDAQ,1.3,$12.00 - $12.00,$15.0 mil,ThinkEquity (a division of Fordham Financial Management),Paulson Investment Company,10/16/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We will seek to capitalize on the substantial deal sourcing, investing and operating expertise of our founder and Chief Executive Officer, Ivan Tavrin. Mr. Tavrin is a Russian entrepreneur with substantial experience in building, operating and investing in businesses, predominantly in TMT and consumer industries, both in the private and public markets.",BLANK CHECKS,0,2020,Contact Information,"9 Building B, Lesnaya Street Moscow, Russia 125196 ,",+7 (499) 755-2134,,Kismet Acquisition One,Financial Information,$317.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KSMTU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Credit Suisse/ BofA Securities,-,8/6/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"This is the third blank-check company or SPAC founded by Ivan Tavrin, the former CEO of Russia’s MegaFon. Kismet Acquisition Three is incorporated in the Cayman Islands We intend to focus on companies in the Internet and technology sectors operating in Europe, including Russia, as well as businesses established by founders with Russian origins that operate in these regions or other countries. We may, however, decide to enter into an initial business combination with a target business that does not meet these criteria and guidelines. (Note: Kismet Acquisition Three Corp. priced its SPAC IPO on Feb. 17, 2021, in line with the terms in its prospectus: 25 million units at $10 each to raise $250 million.)",BLANK CHECKS,0,2020,Contact Information,"850 Library Avenue, Suite 204 Newark, Delaware 19715",(302) 738-6680,,Kismet Acquisition Three,Financial Information,$317.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KIIIU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Credit Suisse/Citigroup/BofA Securities,-,2/18/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on companies in the Internet and technology sectors operating in Europe, including Russia, as well as businesses established by founders with Russian origins that operate in these regions or other countries. (Incorporated in the Cayman Islands. This is the second blank-check company or special-purpose acquisition company (SPAC) established by Ivan Tavrin, the former CEO of Russia’s MegaFon. He has also established Kismet Acquisition Three Corp.) We will seek to capitalize on the substantial deal sourcing, investing and operating expertise of our founder, Chairman and Chief Executive Officer Ivan Tavrin, who is the former CEO of PJSC MegaFon, which was the second-largest telecom operation in Russia as of Dec. 31, 2016. Mr. Tavrin led MegaFon’s US$1.8 billion IPO and dual listing on the London Stock Exchange and the Moscow Exchange in 2012. Mr. Tavrin is a Russian entrepreneur with substantial experience in building, operating and investing in businesses, predominantly in TMT (technology, media and telecom) and consumer industries, both in the private and public markets. (Note: Kismet Acquisition Two Corp. priced its SPAC IPO on Feb. 17, 2021, according to its terms in the prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2020,Contact Information,"850 Library Avenue, Suite 204 Newark, Delaware 19715",(302) 738-6680,,Kismet Acquisition Two,Financial Information,$255.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KAIIU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Citigroup/ Credit Suisse/ BofA Securities,,2/18/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to capitalize on our ability to identify, acquire and manage a business in the consumer or retail industries. We are sponsored by KKR in partnership with Glenn Murphy, our CEO and executive chairman. He was the chairman and CEO of Gap Inc. from 2007 to 2014. He currently serves as chairman of the board of directors of Lululemon. Mr. Murphy is a well-known consumer and retail industry veteran with more than 30 years of experience in senior leadership roles managing and investing in diverse businesses and brands and a history of partnering with KKR. Mr. Murphy’s industry expertise encompasses several categories, including apparel, health and beauty, food retail and hospitality. Founded in 1976, KKR is a leading global investment firm that manages multiple alternative asset classes including private equity, credit and real assets, with strategic partners that manage hedge funds. (KKR Acquisition Holdings I Corp. upsized its SPAC IPO at pricing on March 16, 2021: 120 million units, up from 100 million, at $10 each to raise $1.2 billion.)",BLANK CHECKS,0,2021,Contact Information,"30 Hudson Yards, Suite 7500 New York, NY 10001",(212) 750-8300,,KKR Acquisition Holdings I Corp.,Financial Information,$1450.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KAHC.U,NYSE,120.0,$10.00 - $10.00,$1200.0 mil,Citigroup,-,3/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,We intend to initially focus our search on identifying a prospective target business in the healthcare or healthcare-related sectors.,BLANK CHECKS,0,2020,Contact Information,"111 West 33rd Street, Suite 1910, New York, NY, US",(212) 782-3482,,KL Acquisition,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KLAQU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Goldman Sachs,-,1/8/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our efforts on completing a business combination with a high-quality software or technology-enabled growth business serving consumers or enterprises in the United States with an enterprise value between $500 million and $1.5 billion. (S-1 is dated Dec. 15, 2020.) We plan to leverage our extensive network in the venture capital and private equity industries as well as our network among the Indian diaspora, the latter of which we believe has permeated the global technology landscape in the form of entrepreneurs, chief executives and specialist talent pools. Narayan Ramachandran, our chairman and CEO, is a successful investment professional with over three decades of investment experience. Between January 2016 and December 2019, Mr. Ramachandran served as a general partner and vice chairman of L Catterton Asia, a leading consumer-focused private equity firm with more than $3 billion in assets under management. Mr. Ramachandran is a co-founder of InKlude Labs, a social enterprise incubator, and KludeIn Ventures, a Palo Alto-based investment firm focused on strategic investments in high growth companies. He has served as the chairman and general Partner of KludeIn Management LLC since June 2015. He previously was the head of Morgan Stanley in India from July 2006 to February 2010. Mini Krishnamoorthy, our CFO, has served as the chief financial officer and the head of data analytics for ZeeMee Inc., a venture-funded education technology company based in Silicon Valley, since September 2016. She leads a team of data scientists to provide key analytics to ZeeMee’s customers.",BLANK CHECKS,0,2020,Contact Information,"1096 Keeler Avenue, Berkeley, CA 94708",(650) 246-9907,,KludeIn I Acquisition Corp.,Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,INKAU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,BTIG,-,1/7/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"KnightSwan, founded by Brandee Daly and Teresa Carlson, is an industry disruptor and catalyst for new and emerging technologies focused on accelerating innovation in cyber, cloud, and mission intelligence, a field focused on the collection, analysis, and delivery of foreign intelligence and counterintelligence information for the purposes of improving decision-making. Through this platform, KnightSwan intends to invest in a company that provides technologically differentiated products and solutions to the commercial and government markets. KnightSwan believes that it has the chance to seize a timely and significant market opportunity. The U.S. government continues to make large investments in cyber, cloud, and mission intelligence solutions, considering them critical to managing national security as well as integral to driving innovation and advancing technology. Our objective is to leverage the experience that our seasoned KnightSwan team has in leading and growing technology-focused organizations in both the public and private markets to effect an initial business combination that delivers value to our stockholders. The KnightSwan team is comprised of Brandee Daly, our CEO; Teresa Carlson, our non-executive chair of the board of directors, and Matthew McElroy, our CFO. Brandee Daly and Teresa Carlson are managing members of our sponsor, KnightSwan Sponsor LLC, a Delaware incorporated limited liability company. Brandee Daly, the CEO of KnightSwan, is one of the leading women technology experts in government and business. She has led an impressive 25-year career spanning roles at Amazon, Oracle, Microsoft, IBM, and the CIA. In 2021, Daly was named one of the “Top 20 Cloud Execs to Watch in 2021” by WashingtonExec. Teresa Carlson, the non-executive chair of KnightSwan’s board of directors, is the president and chief growth officer at Splunk Inc. (Nasdaq: SPLK) (“Splunk”). Ms. Carlson leads efforts to align and drive Splunk’s ongoing business transformations and go-to-market segments. Before Splunk, Ms. Carlson spent a decade at Amazon, successfully launching Amazon’s Worldwide Public Sector and Industries Division for AWS. During her tenure, Ms. Carlson grew the Public Sector Division from its inception and pioneered the U.S. Government’s technological shift to the cloud. Ms. Carlson was named as one of the 39 most important people in the cloud by Insider. (Note: KnightSwan Acquisition Corp. priced its SPAC IPO on Jan. 20, 2022, in sync with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"99 Wall Street Suite 460 New York, NY 10005",(571) 420-2333,,KnightSwan Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,KNSW.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,RBC Capital Markets,-,1/21/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our mission is to enable employees to make smarter security decisions every day. KnowBe4 developed the leading security awareness platform enabling organizations to assess, monitor and minimize the cybersecurity threat of social engineering attacks. We are pioneering an integrated approach to security awareness that incorporates cloud-based software, machine learning, AI, advanced analytics and insights with engaging content. We believe every organization’s greatest asset is also its greatest security risk – its people. As investments in security products grow, attackers are increasingly leveraging social engineering to circumvent the traditional layers of cybersecurity defense. Social engineering relies on the manipulation of human behavior; it can range from enlisting unsuspecting employees in schemes to defraud their employers to gaining access to systems during multi-stage cyberattacks that can result in devastating breaches.",Services - Computer Processing & Data Prep,1014,2010,Contact Information,"33 N. Garden Avenue Clearwater, FL 33755",(855) 566-9234,http://www.knowbe4.com/,"KnowBe4, Inc.",Financial Information,$2842.91mil,$174.9 mil (last 12 months),$-2.4 mil (last 12 months),IPO Profile,KNBE,NASDAQ,9.5,$16.00 - $16.00,$152.0 mil,Morgan Stanley/ Goldman Sachs/ BofA Securities/ KKR/ Citigroup/ UBS Investment Bank,Baird/ Canaccord Genuity/ Cowen/ Needham & Co./ Piper Sandler/ Truist Securities,4/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a trusted global provider of value-added solutions to many of the world’s leading brands in the beauty, personal care and home care categories. We partner closely with both industry-leading consumer products companies and fast-growing independent brands as a critical enabler of their success through ideation, formulation, design, packaging and manufacturing of products sold under more than 1,000 different brand names. Over the past three years, we have been responsible for co-developing over 9,000 products across growing categories that include skin care, body and hair care, soaps and sanitizers, cosmetics, deodorants, sun care, fragrances, air care, fabric care, pest control and surface care products. The innovative products that we have helped to develop are sold by our brand partners in more than 70 countries worldwide.","PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",11700,1990,Contact Information,"375 Roland-Therrien Boulevard, Suite 210, Longueuil, Québec, Canada, J4H 4A6",(450) 243-2000,http://www.kdc-one.com,Knowlton Development,Financial Information,$3005.3mil,$2264.8 mil (last 12 months),$-137.9 mil (last 12 months),IPO Profile,KDC,NYSE,57.1,$13.00 - $15.00,$800.0 mil,Goldman Sachs/ J.P. Morgan/ UBS Investment Bank/ BMO Capital Markets/ BofA Securities/Guggenheim Securities/Jefferies/Morgan Stanley/RBC Capital Markets,,9/23/2021,Postponed,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: Krispy Kreme, Inc., became a publicly traded company again – for the second time it its 83-year history – with the pricing of its IPO on June 30, 2021. The company was taken private in 2016 by JAB Holding Co., a European investment fund. JAB sold stock in the IPO. After the IPO, JAB is still the controlling shareholder.) Krispy Kreme is one of the most beloved and well-known sweet treat brands in the world. Over its 83-year history, Krispy Kreme has developed a broad consumer base, selling 1.3 billion doughnuts across 30 countries in fiscal 2020. We are an omni-channel business operating through a network of doughnut shops, partnerships with leading retailers, and a rapidly growing e-Commerce and delivery business. We believe that we have one of the largest and most passionate consumer followings today, exemplified by the over 38 billion total media impressions generated by Krispy Kreme in fiscal 2020. As an affordable indulgence enjoyed across cultures, races, and income levels, we believe that Krispy Kreme has the potential to deliver joyful experiences across the world. Krispy Kreme doughnuts are world-renowned for their freshness, taste and quality. Our iconic Original Glazed doughnut is universally recognized for its melt-in-your-mouth experience. One differentiating aspect of the Original Glazed® doughnut is its ability to be served hot. In our Hot Light Theater Shops, we produce fresh Original Glazed doughnuts right in front of our guests and turn on our iconic “Hot Now” light to let the world know that our doughnuts are hot and ready. We dedicate ourselves to providing the freshest and most awesome doughnut experience imaginable, with 73% of our surveyed customers, in a 2021 survey conducted by the Company, reporting that if they could eat only one doughnut brand for the rest of their life, they would choose Krispy Kreme. (Krispy Kreme priced its IPO on June 30, 2021, at $17 – far below its $21-to-$24 range – on 29.41 million shares, up from the 26.7 million shares in the prospectus, to raise $499.97 million – or roughly $500 million. This was $100 million less than its estimated IPO proceeds of $600.08 million, if the IPO had been priced at the mid-point of its range.)",Retail - Food Stores,21000,1937,Contact Information,"2116 Hawkins Street Charlotte, North Carolina 28203",(800) 457-4779,http://www.krispykreme.com/,"Krispy Kreme, Inc.",Financial Information,$3620.03mil,$1122.04 mil (last 12 months),$-60.94 mil (last 12 months),IPO Profile,DNUT,NASDAQ,29.4,$17.00 - $17.00,$500.0 mil,J.P. Morgan/ Morgan Stanley/ BofA Securities/ Citigroup/ BNP Paribas/ Deutsche Bank Securities/ Evercore ISI/ Goldman Sachs/ HSBC/ Truist Securities/ Wells Fargo Securities,Capital One Securities/ C.L. King & Associates/ Credit Agricole CIB/ Mischler Financial Group/ MUFG/ Ramirez & Co./ Santander Investment Securities/ Siebert Williams Shank,7/1/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a clinical-stage biopharmaceutical company dedicated to the discovery and development of novel cancer therapeutics designed to transform patient outcomes through a precision medicine strategy by targeting dysregulated transcription. Our proprietary product engine focuses on dysregulated transcription factors and the transcriptional regulatory networks (TRNs) that drive their oncogenic activity. Our lead product candidate, entospletinib (ENTO), is an orally administered, selective spleen tyrosine kinase (SYK) inhibitor that has been tested in 148 acute myeloid leukemia (AML) patients. Based on clinical results in a biomarker-defined subset of patients and subject to discussions with regulatory agencies that we intend to have in the first half of 2021, we plan to initiate a registrational Phase 2/3 clinical trial in 2021 in newly diagnosed AML patients with NPM1 mutations, with an anticipated data readout in 2023.",Pharmaceuticals,45,2017,Contact Information,"1300 So. El Camino Real, Suite 300 San Mateo, California 94402",(650) 781-5200,http://www.kronosbio.com/,"Kronos Bio, Inc.",Financial Information,$921.4mil,$0 mil (last 12 months),$-25.1 mil (last 12 months),IPO Profile,KRON,NASDAQ,13.2,$19.00 - $19.00,$250.0 mil,Goldman Sachs/ Jefferies/ Cowen/	Piper Sandler,-,10/9/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: This is a unit offering, but the units will not trade. Investors will be able to transact business in stock and in warrants,) Our experienced team of marketing and technology veterans has developed the Audience Cloud, a modular, highly scalable, transparent, cloud-based software platform for real-time trading of digital, programmatic advertising. Our platform’s open marketplace gives both advertisers (ad space buyers) and publishers (ad space sellers) the ability to use machine learning in the most critical parts of any programmatic advertising inventory auction, while simultaneously and significantly reducing those advertisers and publishers’ exposure to fraud, even in a pre-bid environment.",COMPUTER INTEGRATED SYSTEMS DESIGN,24,2017,Contact Information,"228 Park Avenue South, Suite 72602, New York, NY 10003-1502, US",(800) 409-9456,http://www.Kubient.com,Kubient (stock),Financial Information,$38.28mil,$1.4 mil (last 12 months),$-3.7 mil (last 12 months),IPO Profile,KBNT,NASDAQ,2.5,$5.00 - $5.00,$12.5 mil,Maxim Group/ Joseph Gunnar,The Benchmark Company,8/12/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: This is a unit offering, but the units will not trade. Investors will be able to transact business in stock and in warrants,) Our experienced team of marketing and technology veterans has developed the Audience Cloud, a modular, highly scalable, transparent, cloud-based software platform for real-time trading of digital, programmatic advertising. Our platform’s open marketplace gives both advertisers (ad space buyers) and publishers (ad space sellers) the ability to use machine learning in the most critical parts of any programmatic advertising inventory auction, while simultaneously and significantly reducing those advertisers and publishers’ exposure to fraud, even in a pre-bid environment.",COMPUTER INTEGRATED SYSTEMS DESIGN,24,2017,Contact Information,"228 Park Avenue South, Suite 72602, New York, NY 10003-1502, US",(800) 409-9456,http://www.Kubient.com,Kubient (warrants),Financial Information,,$1.4 mil (last 12 months),$-3.7 mil (last 12 months),IPO Profile,KBNTW,NASDAQ,0.0,$0.00 - $0.00,$12.5 mil,Maxim Group/ Joseph Gunnar,The Benchmark Company,8/12/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
